file_path,title,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
Data_Abstract/Engineering Optimization/Volume 10 1986-1987_Issue 3/paper5.txt,MIXED INTEGER PROGRAMMING FOR THE OPTIMAL (LEAST COST) DESIGN OF ECCENTRICALLY LOADED MASONRY BEARING WALLS:Part II. High Eccentricities,0.032666771987778384,0.0,0.01633187472468161,0.05789262012644732,0.026582398387287917,0.060210806173803956
Data_Abstract/Engineering Optimization/Volume 10 1986-1987_Issue 4/paper1.txt,OPTIMAL RELIABILITY-BASED DESIGN OF LARGE FRAMED STRUCTURES,0.0,0.0,0.0,0.0041776327073769146,0.1171841267421918,0.05242713125520142
Data_Abstract/Engineering Optimization/Volume 10 1986-1987_Issue 4/paper2.txt,A CAPACITY PLANNING MODEL FOR A MULTI-PRODUCT FACILITY,0.0,0.0,0.06430047103745556,0.0949896985617694,0.0,0.0046323222296327906
Data_Abstract/Engineering Optimization/Volume 10 1986-1987_Issue 4/paper3.txt,ON THE DUALITY APPROACH TO OPTIMAL DUE DATE DETERMINATION AND SEQUENCING IN A JOB SHOP,0.0,0.0,0.17524010856469174,0.0238563188359977,0.0,0.02060064990637307
Data_Abstract/Engineering Optimization/Volume 10 1986-1987_Issue 4/paper4.txt,COST OPTIMIZATION OF INTZE TANKS ON SHAFTS USING NONLINEAR PROGRAMMING,0.0,0.0,0.0,0.06365682239070793,0.10684212988458042,0.037833897145493796
Data_Abstract/Engineering Optimization/Volume 10 1986-1987_Issue 4/paper5.txt,THE SHAPE OF A PLANE SECTION OF MAXIMUM MOMENT OF INERTIA,0.003668537349783224,0.0,0.031246330041947983,0.0,0.0,0.029117433060608593
Data_Abstract/Engineering Optimization/Volume 10 1986-1987_Issue 4/paper6.txt,OPTIMIZATION OF GRAVITY FLOW DISCHARGE CHUTES FOR MAXIMUM EXIT VELOCITY UNDER COULOMB FRICTION,0.00694976975153966,0.0004906477135168777,0.03173549857751591,0.00652982575537084,0.022580597917939746,0.042474109563232255
Data_Abstract/Engineering Optimization/Volume 10 1986-1987_Issue 4/paper7.txt,THE HAMILTONIAN COMPLETION PROBLEM AND ITS SOLUTION,0.01167785179748897,0.02024633879056902,0.07853029148785967,0.0014191127792597565,0.0,0.010789652867227864
Data_Abstract/Engineering Optimization/Volume 10 1986-1987_Issue 4/paper8.txt,Least Weight Design of Cables,0.02590158673883327,0.0,0.015259979673596385,0.0,0.022603871149007818,0.053810814178461695
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper10.txt,ON THE CHOICE OF OBJECTIVES IN SHAPE OPTIMIZATION,0.026098244829775647,0.0026195604765820004,0.0,0.0,0.032536656419520284,0.1313109836073044
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper11.txt,NUMERICAL STUDIES OF THE THERMAL DESIGN SENSITIVITY CALCULATION FOR A REACTION-DIFFUSION SYSTEM WITH DISCONTINUOUS DERIVATIVES,0.06599689895875824,0.0,0.0,0.0,0.04657353681902718,0.026156228695022096
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper12.txt,SOME CONTRIBUTIONS TO OPTIMAL DESIGN USING EXPLICIT BEHAVIOUR MODELS,0.011115584906489564,0.0,0.0008626932744378176,0.0,0.06761935196329037,0.09505949929884439
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper13.txt,OPTIMAL TOPOLOGIES OF FLEXURAL SYSTEMS,0.007390986815759764,0.0,0.0063912351117670655,0.020377670610771455,0.027907365247735034,0.10374982790500302
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper14.txt,SHAPE DESIGN SENSITIVITY FROM PARTIAL DIFFERENTIAL EQUATION TO IMPLEMENTATION,0.0003745531441656728,0.0,0.0,0.0,0.04018564640696998,0.08111332257499931
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper2.txt,OPTIMUM DESIGN OF ANISOTROPIC SANDWICH PANELS WITH THIN FACES,0.019639347794203496,0.0,0.007921266976081472,6.602418556781516e-05,0.0,0.08287581164927106
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper3.txt,OPTIMIZATION OF DIES FOR AXISYMMETRIC COLD FORWARD EXTRUSION,0.024136669398790618,0.0,0.014954952599624002,0.0,0.060311585912679,0.05524204491019158
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper4.txt,A LOOK AT TWO UNDERUTILIZED METHODS FOR OPTIMUM STRUCTURAL DESIGN,0.09214190087665419,0.0,0.0006837199272877227,0.00167796510626772,0.03345345912331588,0.029259007350332013
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper5.txt,SENSITIVITY ANALYSIS AND OPTIMIZATION OF ELASTIC-PLASTIC STRUCTURES,0.030511571141502616,0.0,0.008964576269023599,0.0015229980027387901,0.05792537932553204,0.10067948182820137
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper6.txt,CONVEX SHAPES FOR GIVEN TORSION CONSTANT AND SECOND MOMENTS OF AREA,0.024794644985055184,0.0,0.05017985204452178,0.002787415211751432,0.0,0.045319581923770814
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper7.txt,SEARCH FOR THE GLOBAL OPTIMUM OF LEAST VOLUME TRUSSES,0.07579234188213776,0.019679579492488095,0.018901150743753328,0.003010626177913088,0.0,0.041441288587950965
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper8.txt,FORMULATIONS OF RELIABILITY-ORIENTED OPTIMIZATION,0.06743686389099515,0.0,0.0,0.03539615954802238,0.016351928005925942,0.0240852997597234
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 1-2/paper9.txt,OPTIMIZATION OF STIFFENED LAMINATED COMPOSITE PLATES WITH FREQUENCY CONSTRAINTS,0.023780261481802158,0.0,0.03179347795355498,0.006657580611969987,0.019626738395581923,0.09325752740399726
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper1.txt,SHAPE OPTIMIZATION AND MINIMUM WEIGHT LIMIT DESIGN OF ARCHES,0.03217142417210803,0.0,0.006398789892935658,0.0,0.03067117856776016,0.141366282091818
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper10.txt,ON SENSITIVITY ANALYSIS AND OPTIMAL DESIGN OF SPECIALLY ORTHOTROPIC LAMINATES,0.0,0.0035703683886883194,0.004069490183541089,0.010974965181020327,0.0,0.10529959335306376
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper11.txt,KNOWLEDGE GATHERING FOR HEURISTIC PROGRAMMING IN DESIGN OPTIMIZATION,0.044420522187189004,0.036476690015527176,0.0,0.0,0.11053146088382994,0.0
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper12.txt,OPTIMUM DESIGN OF REINFORCED CONCRETE STRUCTURES UNDER VARIABLE LOADINGS,0.0,0.0,0.011839306098975828,0.0,0.06792695145289361,0.08988183778207454
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper13.txt,OPTIMUM ASEISMIC DESIGN OF MULTISTOREY STEEL FRAMES,0.013263239968028653,0.0,0.020013528468794912,0.0,0.08552212144137258,0.07084604182108341
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper14.txt,APPLICATION OF AI TOOLS FOR RE-ANALYSIS WITHIN STRUCTURAL OPTIMIZATION,0.02859162412209193,0.002045265793028496,0.0,0.0,0.0,0.09996804734157039
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper15.txt,AN INTERACTIVE HYBRID (SYMBOLIC-NUMERIC) SYSTEM APPROACH TO NEAR OPTIMAL DESIGN OF MECHANICAL COMPONENTS,0.0,0.0007492988014579111,0.0312166401601038,0.0,0.13412028632594752,0.00340615309120016
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper2.txt,A MATHEMATICAL CONVERGENCE ANALYSIS OF THE CONVEX LINEARIZATION METHOD FOR ENGINEERING DESIGN OPTIMIZATION,0.07339350794010528,0.0,0.0,0.0,0.0,0.04774839659389308
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper3.txt,OPTIMAL DESIGN OF VERTICAL PRESSURE VESSELS WITH SUPPORTING CYLINDRICAL OR CONICAL SKIRT,0.007162221509433477,0.0,0.007074702694577669,0.013976114224732987,0.09408185096280486,0.045174180613646704
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper4.txt,MIXED ELEMENTS IN THE SENSITIVITY ANALYSIS OF STRUCTURES,0.0,0.0,0.0,0.0005976193438392945,0.0,0.15326492879711182
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper5.txt,THE THEOREMS OF STRUCTURAL AND GEOMETRIC VARIATION: A REVIEW,0.0,0.0,0.0,0.0,0.056310366253699846,0.0807454778224627
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper6.txt,DYNAMICS AND CONTROL OF SPACE STRUCTURES,0.0,0.0,0.0,0.04413510187526239,0.012286272167317815,0.11851908179061427
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper7.txt,OPTIMIZATION OF A THREE DIMENSIONAL SHELL STRUCTURE,0.016182709499122268,0.007736653368502019,0.0,0.0011052283584227828,0.006195831509729126,0.11285111809247635
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper8.txt,COMPUTER AIDED OPTIMUM STRUCTURAL DESIGN UNDER UNCERTAINTY,0.0,0.0,0.0,0.05715821492419547,0.057629314736558676,0.059345338435598034
Data_Abstract/Engineering Optimization/Volume 11 1987_Issue 3-4/paper9.txt,SHAPE OPTIMIZATION IN SHELL THEORY: Design Sensitivity of the Continuous Problem,0.016648733105832945,0.0,0.006536474745748307,0.0,0.0,0.0810052457961312
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 1/paper1.txt,MODELING AND SOLVING THE FLEXIBLE FORGING MODULE SCHEDULING PROBLEM,0.0,0.01746643344901953,0.05166826012063134,0.04420980984725632,0.0,0.015365236432785099
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 1/paper2.txt,A COMPARISON OF OPTIMIZATION METHODS FOR ENGINEERING SYSTEM OPTIMIZATION,0.07077255649690613,0.012622554647229993,0.0,0.0,0.014041903235190376,0.0
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 1/paper3.txt,THE OPTIMIZATION OF DIAGONALLY BRACED THERMOPLASTIC OPEN CHANNELS FOR TORSIONAL STIFFNESS,0.0,0.0,0.0,0.0,0.0,0.06878057534669003
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 1/paper4.txt,CONDITIONAL POST-SOLUTION ANALYSIS OF MULTIOBJECTIVE COMPROMISE DECISION SUPPORT PROBLEMS,0.032212228058216455,0.0,0.0035095774889666092,0.047394440119028186,0.04956636618517652,0.025791669780462042
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 1/paper5.txt,THE ECONOMIC DESIGN OF CONTROL CHARTS: A RENEWAL THEORY APPROACH,0.0,0.0068353127780997535,0.0,0.09564884730710435,0.05963069064045231,0.0
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 1/paper6.txt,AN ALGORITHM FOR THE OPTIMAL SYNTHESIS OF COMPLEX FUNCTION GENERATORS,0.05384272308081445,0.024549641655731695,0.0,0.0,0.02552927560547662,0.04096026762717484
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 2/paper2.txt,A KNOWLEDGE-BASED APPROACH TO MATHEMATICAL DESIGN MODELING AND OPTIMIZATION,0.014678621958173247,0.07574071215069825,0.0,0.0,0.09421331217179256,0.019960155019913314
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 2/paper3.txt,TECHNIQUES FOR INTEGRATING QUALITATIVE REASONING AND SYMBOLIC COMPUTATION IN ENGINEERING OPTIMIZATION,0.0248025025669184,0.0029407227565872796,0.0,0.0014607833963652611,0.06480654330905626,0.024158942701849345
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 2/paper4.txt,A HYBRID KNOWLEDGE-BASED SYSTEM: CASE STUDY,0.0,0.01903686958286374,0.013687322259467984,0.07934140197513684,0.03527796055011848,0.0
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 2/paper5.txt,THE SHORTEST PATH THROUGH THE INTERIOR OF A POLYGON,0.0,0.07687065812352584,0.025737205914559674,0.006160042177238347,0.00013980444435596372,0.022320607161595753
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 2/paper6.txt,IMPROVING STRUCTURAL OPTIMIZATION PROGRAMS USING ARTIFICIAL INTELLIGENCE CONCEPTS,0.015463318785994516,0.02056397783889954,0.0006956442703798433,0.009870473674679926,0.052230877069307464,0.060530210630403716
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 2/paper7.txt,USE OF KNOWLEDGE IN SELECTION AND CONTROL OF OPTIMIZATION ALGORITHMS,0.02714674937938505,0.03834573376281976,0.009466987433441775,0.014961700905555288,0.030502664022474316,0.01426006375426397
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 3/paper1.txt,COMPROMISE: AN EFFECTIVE APPROACH FOR SOLVING MULTIOBJECTIVE THERMAL DESIGN PROBLEMS,0.002086761903949471,0.0007266155492182502,0.010828491953977747,0.019510626541015305,0.09452081426857971,0.014275542022570585
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 3/paper2.txt,A MAXIMUM ENTROPY APPROACH TO CONSTRAINED NON-LINEAR PROGRAMMING,0.06602674118593403,0.0,0.0,0.0398240195917305,0.0,0.0
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 3/paper3.txt,INTEGRATED STRUCTURAL SIZING OPTIMIZATION,0.041316620220975826,0.0,0.0,0.0,0.008434874455851277,0.11726586820660083
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 3/paper4.txt,A NEW COMPUTATION SCHEME FOR SENSITIVITY ANALYSIS,0.03532578878398882,0.0,0.0,0.0,0.0,0.13335694331917844
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 3/paper5.txt,SOME MULTI-OBJECTIVE APPROACHES TO DIAMOND DRESSING OPTIMIZATION,0.023347878816084695,0.04776990414242864,0.0,0.0807323169551805,0.007025050433882345,0.036114901954050566
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 4/paper1.txt,OPTIMAL PUSHER-SCRAPER LOADING POLICIES,0.0,0.0,0.054633054606753294,0.043545349626728895,0.0,0.05531415190095795
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 4/paper2.txt,SATELLITE THERMAL NETWORK CORRECTION,0.03914439677310874,0.003030159648829189,0.0,0.02644902850700239,0.0030678126289840407,0.01959536861423539
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 4/paper3.txt,SENSITIVITY INFORMATION IN MULTIOBJECTIVE OPTIMIZATION,0.06411993988792726,0.039639417956975335,0.0,0.00930172867646381,0.029636931240510915,0.03226241977273803
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 4/paper4.txt,OPTIMAL DESIGN OF MULTISPAN CONTINUOUS CABLES WITH GENERAL SUPPORT CONDITIONS,0.04124441145387766,0.0,0.02845712463714564,0.0009891132033908975,0.010034568194204212,0.04501486962363116
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 4/paper5.txt,A NONLINEAR GOAL PROGRAMMING MODEL FOR THE LOADING PROBLEM IN A FLEXIBLE MANUFACTURING SYSTEM,0.031650284223910884,0.013436753529662657,0.03398553009588923,0.12925679726153985,0.0,0.009635199899100864
Data_Abstract/Engineering Optimization/Volume 12 1987_Issue 4/paper6.txt,A HEURISTIC ALGORITHM FOR THE TRAVELLING SALESMAN PROBLEM WITH TIME-VARYING TRAVEL COSTS,0.0,0.08368385021877513,0.08058306861579122,0.0,0.0,0.008009508237205022
Data_Abstract/Engineering Optimization/Volume 13 1988_Issue 1/paper1.txt,COMBINED STRUCTURAL AND CONTROL OPTIMIZATION OF FLEXIBLE STRUCTURES,0.0,0.0,0.0,0.0019417490358925346,0.029621178834395898,0.17342147255366241
Data_Abstract/Engineering Optimization/Volume 13 1988_Issue 1/paper2.txt,STOCHASTIC FORM OPTIMIZATION,0.05354523161209469,0.014728208617370954,0.0,0.0,0.09227712297458719,0.027629310911771864
Data_Abstract/Engineering Optimization/Volume 13 1988_Issue 1/paper3.txt,OPTIMAL RELIABILITY ALLOCATION FOR PRODUCTS SOLD UNDER WARRANTY,0.0,0.0,0.017477457981338155,0.06633138415729171,0.02696558862444417,0.0
Data_Abstract/Engineering Optimization/Volume 13 1988_Issue 1/paper4.txt,ON METHODS FOR DISCRETE STRUCTURAL OPTIMIZATION,0.12633968747217075,0.013391367203644138,0.005355070412483547,0.0,0.0,0.03573396838103832
Data_Abstract/Engineering Optimization/Volume 13 1988_Issue 1/paper5.txt,A FINITE ELEMENT BASED APPROACH TO MULTI-OBJECTIVE STRUCTURAL OPTIMIZATION USING GOAL PROGRAMMING,0.0,0.024183712852082758,0.009106450223593493,0.09326056031936378,0.059295020104319765,0.09121654769035238
Data_Abstract/Engineering Optimization/Volume 13 1988_Issue 2/paper1.txt,MAXIMIZATION OF NATURAL FREQUENCIES OF CYLINDRICAL SHELLS,0.00394347347783387,0.0,0.01123901523334617,0.003498644311272973,0.0,0.09889302571403284
Data_Abstract/Engineering Optimization/Volume 13 1988_Issue 2/paper2.txt,A MULTI-OBJECTIVE ROUTING PROBLEM REVISITED,0.006163211705356124,0.031810957101191015,0.0735167240377994,0.12299435978274123,0.0,0.0
Data_Abstract/Engineering Optimization/Volume 13 1988_Issue 2/paper3.txt,OPTIMAL SHAPE DESIGN OF THIN AXISYMMETRIC SHELLS,0.006977676640347473,0.0,0.0,0.0,0.022872071355046073,0.13450868291696438
Data_Abstract/Engineering Optimization/Volume 13 1988_Issue 2/paper4.txt,OPTIMUM DESIGN OF TRUSSES FROM AVAILABLE SECTIONS—USE OF SEQUENTIAL LINEAR PROGRAMMING WITH BRANCH AND BOUND ALGORITHM,0.09147393690165465,0.0,0.018142393524777846,0.005260751143964288,0.039084124140772274,0.030599427291122496
