file_path,title,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
"Data_Abstract/Springer Database/Mathematical Programming/102December 1995, Issue 2/paper6.txt",Superfluous matrices in linear complementarity,0.0,0.004029465328890789,0.0,0.007580376784701937,0.0,0.0,0.09229999707238519,0.00033333961126799113
"Data_Abstract/Springer Database/Mathematical Programming/102December 1995, Issue 2/paper7.txt",A generalized subgradient method with relaxation step,0.017873895310737072,0.0,0.05555499492791399,0.06908052385500535,0.001747401041231101,0.0,0.025048067013424588,0.006021898319727493
"Data_Abstract/Springer Database/Mathematical Programming/102December 1995, Issue 2/paper8.txt",Presolving in linear programming,0.004487452511392972,0.0,0.0,0.0,0.0016936538071541142,0.024683066573390377,0.04511219314211741,0.028501783026029834
"Data_Abstract/Springer Database/Mathematical Programming/103December 1995, Issue 3/paper1.txt","Balanced 0, ±1-matrices, bicoloring and total dual integrality",0.0,0.001049612268675101,0.005351228050856187,0.0002753210744317421,0.0,0.0,0.04192567945903069,0.019387189941821828
"Data_Abstract/Springer Database/Mathematical Programming/103December 1995, Issue 3/paper2.txt",On the complexity of solving feasible systems of linear inequalities specified with approximate data,0.03781640248330741,0.027609555306145967,0.0,0.0015148265207765002,0.0,0.008207874767636306,0.0514817548903423,0.0
"Data_Abstract/Springer Database/Mathematical Programming/103December 1995, Issue 3/paper3.txt",The extended linear complementarity problem,0.02284940366695269,0.004579432679316041,0.0,0.0,0.0,0.0,0.14680860912154722,0.023563332868416127
"Data_Abstract/Springer Database/Mathematical Programming/103December 1995, Issue 3/paper4.txt",A unifying geometric solution framework and complexity analysis for variational inequalities,0.03972702408929305,0.0031063345550154144,0.004662145238854122,0.03964042205875274,0.006036212021951958,0.061826369567898935,0.0597589997648565,0.0
"Data_Abstract/Springer Database/Mathematical Programming/103December 1995, Issue 3/paper5.txt",Applying Lehman's theorems to packing problems,0.0,0.019828316946392546,0.006865715352128789,0.00545141757612047,0.0,0.0,0.0025442388868229062,0.11992159901206739
"Data_Abstract/Springer Database/Mathematical Programming/103December 1995, Issue 3/paper6.txt",A note on locally Lipschitzian functions,0.0008878710749351056,0.0,0.013130801543977473,0.00032141549497323815,0.0,0.0005051792112548469,0.007504495722631062,0.016143253990985856
"Data_Abstract/Springer Database/Mathematical Programming/104January 1996, Issue 1/paper1.txt",The primal douglas-rachford splitting algorithm for a class of monotone mappings with application to the traffic equilibrium problem,0.05150974075004666,0.0,0.0,0.038266144869867146,8.431854692906058e-05,0.06827753035037377,0.019526250309352646,0.014594448878299861
"Data_Abstract/Springer Database/Mathematical Programming/104January 1996, Issue 1/paper2.txt",A conjugate gradient method for the unconstrained minimization of strictly convex quadratic splines,0.0012206545411372833,0.0,0.054068454385365596,0.08336262562617157,0.0,0.0,0.057989629392028924,0.0
"Data_Abstract/Springer Database/Mathematical Programming/104January 1996, Issue 1/paper3.txt",On the extended linear complementarity problem,0.0,0.02038279600900303,0.0,0.0,0.0,0.0007310659449687196,0.11509332673344422,0.0
"Data_Abstract/Springer Database/Mathematical Programming/104January 1996, Issue 1/paper4.txt",Hidden convexity in some nonconvex quadratically constrained quadratic programming,0.006544773550856565,0.0,0.12461644221528484,0.0077463014117714075,0.016140866766240988,0.026510334213321312,0.060859411215549816,0.01617728601779471
"Data_Abstract/Springer Database/Mathematical Programming/104January 1996, Issue 1/paper5.txt",A general parametric analysis approach and its implication to sensitivity analysis in interior point methods,0.0,0.0,0.0,0.013386720495201582,0.0057768518363155745,0.05483499290063316,0.09523295344148537,0.0
"Data_Abstract/Springer Database/Mathematical Programming/104January 1996, Issue 1/paper6.txt",On the nucleolus of the basic vehicle routing game,0.0,0.0,0.006915944179153607,0.02789471508673313,0.0,0.0,0.00979668468308309,0.07302742761538443
"Data_Abstract/Springer Database/Mathematical Programming/105February 1996, Issue 2/paper1.txt",Packing Steiner trees: polyhedral investigations,0.007714918199407178,0.0806737715648256,0.0029467303947592,0.0,0.0,0.0,0.0,0.11995699237607906
"Data_Abstract/Springer Database/Mathematical Programming/105February 1996, Issue 2/paper2.txt",Packing Steiner trees: a cutting plane algorithm and computational results,0.055239236115927765,0.022365997691724104,0.0,0.0,0.0,0.062027287828389246,0.0,0.04607848050855243
"Data_Abstract/Springer Database/Mathematical Programming/105February 1996, Issue 2/paper3.txt",A new algorithm for generalized fractional programs,0.10043955690973987,0.0,0.007913902576475692,0.028549262875681672,0.0,0.015082304493500199,0.1339445678654291,0.0017222937377496133
"Data_Abstract/Springer Database/Mathematical Programming/105February 1996, Issue 2/paper4.txt",An\(O(\sqrt n L)\) iteration bound primal-dual cone affine scaling algorithm for linear programmingiteration bound primal-dual cone affine scaling algorithm for linear programming,0.008028347925327676,0.0009156291867594383,0.0004270902445702192,0.07122879686516172,0.0005257236521549605,0.0,0.02016195645181676,0.01138481372514542
"Data_Abstract/Springer Database/Mathematical Programming/105February 1996, Issue 2/paper5.txt",Submodular linear programs on forests,0.03231261092478578,0.0,0.0,0.0,0.0031865874222619093,0.07499553926856665,0.026401818509936687,0.029575525710474504
"Data_Abstract/Springer Database/Mathematical Programming/106March 1996, Issue 3/paper1.txt","Scheduling jobs of equal length: complexity, facets and computational results",0.0022979038907142454,0.0,0.009819608645149564,0.0,0.0,0.0,0.0,0.08746756691824334
"Data_Abstract/Springer Database/Mathematical Programming/106March 1996, Issue 3/paper2.txt",A strongly polynomial algorithm for a concave production-transportation problem with a fixed number of nonlinear variables,0.04062179184602274,0.0,0.029022794149064102,0.005512990062212176,0.0,0.0325916841605639,0.004305688065758981,0.07449503967573644
"Data_Abstract/Springer Database/Mathematical Programming/106March 1996, Issue 3/paper3.txt",A primal-dual approach to inexact subgradient methods,0.0,0.0,0.017438145679021633,0.03475951514714638,0.006664199321939174,0.11711124843105317,0.009899940260660899,0.0
"Data_Abstract/Springer Database/Mathematical Programming/106March 1996, Issue 3/paper4.txt",Extension of Karmarkar's algorithm onto convex quadratically constrained quadratic problems,0.024675339202849707,0.0007428154000962482,0.04267995287279382,0.02415602233220481,0.0028586087884775106,0.0035186834396610457,0.037160194529610086,0.020411074975176673
"Data_Abstract/Springer Database/Mathematical Programming/106March 1996, Issue 3/paper5.txt",Convergence analysis of the projective scaling algorithm based on a long-step homogeneous affine scaling algorithm,0.11559733006947456,0.0,0.0,0.05523130642972063,0.0007108562933009491,0.0,0.06940007192779128,0.0
"Data_Abstract/Springer Database/Mathematical Programming/107April 1996, Issue 1/paper1.txt",Numerical experiments with the LANCELOT package (release A) for large-scale nonlinear optimization,0.0020591049106720746,8.285051868332632e-05,0.005312151920933493,0.010971186606378207,0.0,0.07360153445033327,0.0,0.0
"Data_Abstract/Springer Database/Mathematical Programming/107April 1996, Issue 1/paper2.txt",Note on the computational complexity ofj-radii of polytopes in ℝ n,0.015781598760675117,0.04883352413449745,0.0,0.032384646966039404,0.0009582442069665792,0.0,0.0,0.05079244371705738
"Data_Abstract/Springer Database/Mathematical Programming/107April 1996, Issue 1/paper3.txt",Extended formulations for the A-cut problem,0.0,0.08310212794540672,0.0,0.0,0.0,0.013172107493037861,0.0,0.09981457470585024
"Data_Abstract/Springer Database/Mathematical Programming/107April 1996, Issue 1/paper4.txt",On the partial order polytope of a digraph,0.034432204977932965,0.1865843849322226,0.0038786716218538932,0.0,0.0,0.0,0.0,0.03174204182670333
"Data_Abstract/Springer Database/Mathematical Programming/107April 1996, Issue 1/paper5.txt",A quasi-second-order proximal bundle algorithm,0.04192993726094054,0.0,0.02659588382029192,0.07077738197512141,0.0,0.0,0.0,0.0
"Data_Abstract/Springer Database/Mathematical Programming/107April 1996, Issue 1/paper6.txt",Speeding up Karmarkar's algorithm for multicommodity flows,0.08944015502073652,0.0,0.000815061334583006,0.0,0.0,0.0,0.033069747298608176,0.087344781218141
"Data_Abstract/Springer Database/Mathematical Programming/108May 1996, Issue 2/paper1.txt",Shortest paths algorithms: Theory and experimental evaluation,0.06228242807861015,0.003802991923233709,0.0,0.0,0.0022058900006937496,0.06437416822550272,0.0,0.032378568895834965
"Data_Abstract/Springer Database/Mathematical Programming/108May 1996, Issue 2/paper2.txt",On polynomiality of the method of analytic centers for fractional problems,0.0,0.0,0.06691918073100367,0.03196367025309107,0.0018587518706338773,0.0,0.006394672632114755,0.01435265338791986
"Data_Abstract/Springer Database/Mathematical Programming/108May 1996, Issue 2/paper3.txt",Complementarity formulations and existence of solutions of dynamic multi-rigid-body contact problems with coulomb friction,0.0,0.026954645613135795,0.008301427759338374,0.0,0.0,0.03319518538172957,0.06788022644555328,0.019043722225481716
"Data_Abstract/Springer Database/Mathematical Programming/109June 1996, Issue 3/paper1.txt",Solving multistage stochastic network programs on massively parallel computers,0.045920809808752225,0.003637091207704522,0.0,0.0,0.0,0.1474408155087844,0.0,0.01691322631457212
"Data_Abstract/Springer Database/Mathematical Programming/109June 1996, Issue 3/paper2.txt",Generalized equations and the generalized Newton method,0.0,0.004319214403857205,0.0,0.12285912804795128,0.0,0.0,0.0,0.005041436078468878
"Data_Abstract/Springer Database/Mathematical Programming/109June 1996, Issue 3/paper3.txt",A superquadratic infeasible-interior-point method for linear complementarity problems,0.11148698558420185,0.0,0.0,0.05504702997554284,0.0,0.0,0.0,0.0
"Data_Abstract/Springer Database/Mathematical Programming/109June 1996, Issue 3/paper4.txt",A new algorithm for minimizing convex functions over convex sets,0.0979849277580107,0.0,0.06555953373522991,0.0007067150762982554,0.0,0.0,0.0015223552496294599,0.06950207503015879
"Data_Abstract/Springer Database/Mathematical Programming/10December 1976, Issue 1/paper1.txt",Matrix factorizations in optimization of nonlinear functions subject to linear constraints,0.0,0.0020453676625907034,0.019812476028620712,0.0686804754774868,0.007580846562473005,0.06917113456224902,0.028774367495261535,0.0
"Data_Abstract/Springer Database/Mathematical Programming/10December 1976, Issue 1/paper16.txt",Computability of global solutions to factorable nonconvex programs: Part I — Convex underestimating problems,0.005205564999570076,0.0024295934355081424,0.02988166616995742,0.008837697156369098,0.0056762652597695,0.06876165036786983,4.1109775115961605e-05,0.0
"Data_Abstract/Springer Database/Mathematical Programming/10December 1976, Issue 1/paper17.txt",Explicit duality for convex homogeneous programs,0.0,0.00742810334453488,0.070031011072135,0.0,0.0,0.0,0.09730894402818235,0.0
"Data_Abstract/Springer Database/Mathematical Programming/10December 1976, Issue 1/paper18.txt",A set of geometric programming test problems and their solutions,0.005212695537035493,0.0,0.013010544020158048,0.0012649027936215398,0.005597654003531304,0.1100467882816177,0.036515791389061386,0.0
"Data_Abstract/Springer Database/Mathematical Programming/10December 1976, Issue 1/paper19.txt",Analytical solution of A dynamic transaction flow problem,0.0,0.0,0.006574334912394128,0.0,0.0008376357324418872,0.04675028751854017,0.0,0.08122228796176635
"Data_Abstract/Springer Database/Mathematical Programming/10December 1976, Issue 1/paper2.txt",Convergence conditions for restarted conjugate gradient methods with inaccurate line searches,0.0,0.0,0.0,0.09632116253902025,0.0,0.0,0.0,0.0
"Data_Abstract/Springer Database/Mathematical Programming/10December 1976, Issue 1/paper20.txt",Optimized relative step size random searches,0.009830921667940924,0.005839245338875258,0.0,0.02279018607504689,0.0,0.03282191720105682,0.0,0.0013553539983726915
"Data_Abstract/Springer Database/Mathematical Programming/10December 1976, Issue 1/paper3.txt",Global optimization using special ordered sets,0.002948411097380322,0.02061409320003035,0.022536864076807918,0.00742710789377123,0.004747579618724634,0.06779270134276172,0.007937611227910335,0.008994381416768591
"Data_Abstract/Springer Database/Mathematical Programming/10December 1976, Issue 1/paper4.txt",Optimal conditioning of self-scaling variable Metric algorithms,0.01342955626910642,0.0,0.02771364883839918,0.06598652670878177,0.00031268197953735177,0.04908817736962057,0.0,0.02067482587867163
"Data_Abstract/Springer Database/Mathematical Programming/10December 1976, Issue 1/paper5.txt",The factorization approach to large-scale linear programming,0.006231366790523351,0.004009832168558986,0.004193478509574796,0.0,0.0,0.08622866294411645,0.0013046710386835365,0.043861115829984296
"Data_Abstract/Springer Database/Mathematical Programming/10December 1976, Issue 1/paper6.txt",Projections in minimax algebra,0.0007474132868873464,0.001040461079808077,0.029298394092968146,0.0,0.031645136912415814,0.056442890187947334,0.021993392723214097,0.004603417619651127
"Data_Abstract/Springer Database/Mathematical Programming/10December 1976, Issue 1/paper7.txt",An associated maximization problem for two-person nonzero-sum separable games,0.0,0.01211206632218808,0.02033080662164443,0.0034371010159636207,0.0,0.002179185982326516,0.030434196303687988,0.02019095013258504
"Data_Abstract/Springer Database/Mathematical Programming/110July 1996, Issue 1/paper1.txt",Resolution and the integrality of satisfiability problems,0.0,0.014057362352226198,0.03210831492023429,0.0056300588039969405,0.0,0.0,0.025692925418282254,0.05683164090660784
"Data_Abstract/Springer Database/Mathematical Programming/110July 1996, Issue 1/paper2.txt",Asymptotic convergence in a generalized predictor-corrector method,0.0027033650230049344,0.0,0.0,0.0877326066014622,0.0,0.0,0.009051407711296203,0.004569386280160356
"Data_Abstract/Springer Database/Mathematical Programming/110July 1996, Issue 1/paper3.txt",Distributed computation of Pareto solutions inn-player games,0.0,0.0,0.03575397706567735,0.015770573193846813,0.0022729554598324405,0.03951678018676596,0.059623919333470686,0.023377464898500806
"Data_Abstract/Springer Database/Mathematical Programming/110July 1996, Issue 1/paper4.txt",Complexity of some cutting plane methods that use analytic centers,0.008868422933324724,0.04581180718058014,0.04799354272049926,0.0371059031123602,0.02361212986534215,0.0,0.0,0.021588282266337022
"Data_Abstract/Springer Database/Mathematical Programming/110July 1996, Issue 1/paper5.txt",LipschitzianQ-matrices areP-matrices,0.0,0.0,0.03939077331368253,0.0,0.0,0.0,0.035756102218647424,0.0
"Data_Abstract/Springer Database/Mathematical Programming/110July 1996, Issue 1/paper6.txt","Generalized hessian forC 1,1 functions in infinite dimensional normed spaces",0.0,0.0,0.07682243730538395,0.009972882776508433,0.009144576691681729,0.018951304091162566,0.0,0.002363608780176348
"Data_Abstract/Springer Database/Mathematical Programming/110July 1996, Issue 1/paper7.txt",A primal-dual interior point method whose running time depends only on the constraint matrix,0.10091099708876199,0.009691967355304535,0.0004027163950599363,0.04430291914628484,0.0,0.0,0.04173598717231353,0.014540474799086224
"Data_Abstract/Springer Database/Mathematical Programming/111August 1996, Issue 2/paper1.txt",The generalized linear complementarity problem revisited,0.026460269666398202,0.0,0.0,0.0,0.0,0.0,0.1248503513584237,0.020065878715278825
"Data_Abstract/Springer Database/Mathematical Programming/111August 1996, Issue 2/paper2.txt",Computational study of a family of mixed-integer quadratic programming problems,0.09434567089394945,0.0034119570501668648,0.0,0.0,0.003379306421610711,0.10565084213951591,0.0,0.0
"Data_Abstract/Springer Database/Mathematical Programming/111August 1996, Issue 2/paper3.txt",Exact and inexact penalty methods for the generalized bilevel programming problem,0.0,0.005546405993804162,0.09141538076961522,0.008234365407476298,0.004360469976101632,0.03779447792171754,0.04314783196147248,0.0
"Data_Abstract/Springer Database/Mathematical Programming/111August 1996, Issue 2/paper4.txt",An interior point potential reduction method for constrained equations,0.04576472712266819,0.03912209060548534,0.0,0.0856857382279054,0.0019528129657043623,0.059980763949849726,0.04570373022100622,0.0
"Data_Abstract/Springer Database/Mathematical Programming/112September 1996, Issue 3/paper1.txt","{0, 1/2}-Chvátal-Gomory cuts",0.013410280489022704,0.09084485116352445,0.0,0.0,4.111404959413283e-06,0.0,0.01608191451623484,0.05200480969222701
"Data_Abstract/Springer Database/Mathematical Programming/112September 1996, Issue 3/paper2.txt",On self-concordant barrier functions for conic hulls and fractional programming,0.0,0.006720347831889073,0.06621451990072154,0.05062095533116529,0.0,0.0,0.01868505835988098,0.04186660746360838
"Data_Abstract/Springer Database/Mathematical Programming/112September 1996, Issue 3/paper3.txt",Formulations and valid inequalities for the node capacitated graph partitioning problem,0.0,0.04915512350232506,0.018128097772535257,0.0,0.0,0.012543535034135737,0.0039431736291619226,0.11182639789546384
"Data_Abstract/Springer Database/Mathematical Programming/112September 1996, Issue 3/paper4.txt",On the Lipschitzian properties of polyhedral multifunctions,0.0014189815793935092,0.017191022939351354,0.046030911292361955,0.0036053006448154468,0.0,0.0035500136000299917,0.043383665645144225,0.0
"Data_Abstract/Springer Database/Mathematical Programming/112September 1996, Issue 3/paper5.txt",On finite termination of an iterative method for linear complementarity problems,0.044908288738556054,0.0,0.0,0.06405920054751935,0.0,0.0,0.0937470472591997,0.0
"Data_Abstract/Springer Database/Mathematical Programming/112September 1996, Issue 3/paper6.txt",On structures of bisubmodular polyhedra,0.045122741643993866,0.010834761096152919,0.05903077009102826,0.0,0.0,0.0,0.0,0.03127393839568774
"Data_Abstract/Springer Database/Mathematical Programming/112September 1996, Issue 3/paper7.txt",A class of polynomial variable metric algorithms for linear optimization,0.026940226276790047,0.0,0.013354036414093792,0.040677324651380714,0.00019207905298620698,0.03373472114522641,0.055459812510880765,0.014813543823902972
"Data_Abstract/Springer Database/Mathematical Programming/112September 1996, Issue 3/paper8.txt",Implicit multifunction theorems for the sensitivity analysis of variational conditions,0.0,0.01377402518175499,0.07966138029210355,0.003994959927217918,0.005765271828865071,0.007015637580312502,0.024897452776621084,0.0030537130130261535
"Data_Abstract/Springer Database/Mathematical Programming/113October 1996, Issue 1/paper1.txt",The permutahedron ofN-sparse posets,0.004780183053081938,0.0522913999528207,0.02866355324393288,0.0,0.0,0.0,0.023759800918305308,0.0272284175978243
"Data_Abstract/Springer Database/Mathematical Programming/113October 1996, Issue 1/paper2.txt",Exact penalization and stationarity conditions of mathematical programs with equilibrium constraints,0.0,0.0,0.07106843083821215,0.0,0.018945031052536677,0.08650140192208775,0.008342927183013694,0.0
"Data_Abstract/Springer Database/Mathematical Programming/113October 1996, Issue 1/paper3.txt",Superlinear convergence of the affine scaling algorithm,0.02278705526983673,0.0,0.0,0.052644239223860564,0.0,0.001751790396185416,0.1033857719027052,0.0
"Data_Abstract/Springer Database/Mathematical Programming/114November 1996, Issue 2/paper1.txt",A stochastic programming model for funding single premium deferred annuities,0.0,0.0,0.0,0.001795653930813227,0.0,0.0651190968781734,0.00780139202353232,0.01708154937614
"Data_Abstract/Springer Database/Mathematical Programming/114November 1996, Issue 2/paper10.txt",A parallel implementation of the nested decomposition algorithm for multistage stochastic linear programs,0.030318754622758612,0.0,0.0,0.0,0.0,0.11866898469425118,0.0,0.005504468787182851
"Data_Abstract/Springer Database/Mathematical Programming/114November 1996, Issue 2/paper2.txt",Challenges in stochastic programming,0.0,0.0,0.0,0.0,3.4456080728626816e-06,0.10852713279379667,0.0,0.0
"Data_Abstract/Springer Database/Mathematical Programming/114November 1996, Issue 2/paper3.txt",Sample-path optimization of convex stochastic performance functions,0.0,0.0,0.023535972984408987,0.037454200972970766,0.0,0.13283142197927028,0.0,0.0
"Data_Abstract/Springer Database/Mathematical Programming/114November 1996, Issue 2/paper5.txt",SLP-IOR: An interactive model management system for stochastic linear programs,0.006226180565294715,0.00018586601642081328,0.0,0.0,0.0,0.09719364518994808,0.00479236717940517,0.0
"Data_Abstract/Springer Database/Mathematical Programming/114November 1996, Issue 2/paper6.txt",Cut sharing for multistage stochastic linear programs with interstage dependency,0.0,0.00787462527959881,0.001863103240715439,0.0063543161459508665,0.0,0.15032680074852134,0.0,0.0
"Data_Abstract/Springer Database/Mathematical Programming/114November 1996, Issue 2/paper7.txt",Duality and statistical tests of optimality for two stage stochastic programs,0.0,0.0,0.0,0.029956082091864445,0.0,0.07989373177660858,0.03981200685017288,0.0
"Data_Abstract/Springer Database/Mathematical Programming/114November 1996, Issue 2/paper8.txt",Barycentric scenario trees in convex multistage stochastic programming,0.0,0.0,0.014169407871961432,0.0,0.0,0.12570818268570175,0.02722184886864562,0.021059034767304276
"Data_Abstract/Springer Database/Mathematical Programming/114November 1996, Issue 2/paper9.txt",Implementing bounds-based approximations in convex-concave two-stage stochastic programming,0.0,0.0,0.0,0.013030819659959834,0.0,0.15676193614052136,0.0,0.0
"Data_Abstract/Springer Database/Mathematical Programming/115December 1996, Issue 3/paper1.txt",A cutting plane approach to capacitated lot-sizing with start-up costs,0.006761757233279703,0.16568311853691076,0.017771405642360738,0.0,2.5166151678670362e-05,0.03402844149838632,0.0,0.006822539464645817
"Data_Abstract/Springer Database/Mathematical Programming/115December 1996, Issue 3/paper2.txt",Superlinear and quadratic convergence of some primal-dual interior point methods for constrained optimization,0.011349425292014319,0.0017017986879565,0.002085058432574585,0.12022408504939901,0.0,0.004952990687662971,0.044184272591828076,0.0
"Data_Abstract/Springer Database/Mathematical Programming/115December 1996, Issue 3/paper3.txt",Criteria for differentiable generalized monotone maps,0.0,0.0067060146068330705,0.06872425160711336,0.0019523857839725638,0.0,0.0,0.0,0.005269748180396288
