file_path,title,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\101April 2004, Issue 3-4\paper14.txt",Time-dependent Variational Inequalities and Applications to Equilibrium Problems,0.00022460061951208254,0.042384208473993386,0.0,0.017745630094502467,0.004103485036395822,0.0,0.02036646673136841
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\101April 2004, Issue 3-4\paper15.txt",Three Topological Problems about Integral Functionals on Sobolev Spaces,0.001258815894799245,0.015168959977024691,0.002070933104000597,0.0053345934027665635,0.0027080564504393346,0.002087201877785346,0.030229854386001006
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\101April 2004, Issue 3-4\paper16.txt",A Linearization Method for Nondegenerate Variational Conditions,0.06523078700549448,0.07255546842206934,0.02244266708219113,0.0,0.05938564014076917,0.021773530373176763,0.006475173709893267
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\101April 2004, Issue 3-4\paper17.txt",Hamilton–Jacobi Theory and Parametric Analysis in Fully Convex Problems of Optimal Control,0.0,0.0028019748976258457,0.017729579430710254,0.01576882156837898,0.0,0.06566244000666896,0.06131866366644793
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\101April 2004, Issue 3-4\paper3.txt",A Critical Points Theorem and Nonlinear Differential Problems,0.002242376457692082,0.033463079110878445,0.002275004447168422,0.013882796119106217,0.03355980428492173,0.010396130097094594,0.025540254254672375
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\101April 2004, Issue 3-4\paper4.txt",Variational Analysis of the Abscissa Mapping for Polynomials via the Gauss-Lucas Theorem,0.0,0.01210725768289632,0.026444484054728556,0.0,0.06728997515061555,0.0,0.019725679389479073
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\101April 2004, Issue 3-4\paper5.txt",The subgradient formula for the minimal time function in the case of constant dynamics in Hilbert space,0.009713058142646617,0.0,0.03925365275693059,0.001653518996618612,0.027458142147200562,0.0016193227494107523,0.017647772204840633
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\101April 2004, Issue 3-4\paper6.txt",Time—Dependent Spatial Price Equilibrium Problem: Existence and Stability Results for the Quantity Formulation Model,0.0,0.1292020108740213,0.0,0.0,0.02662083405756709,0.0,0.019281160300039013
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\101April 2004, Issue 3-4\paper7.txt",A Three-Level Mathematical Programming Model of Road Pricing,0.0,0.001883694228953357,0.0,0.06056604850556305,0.008662812555525895,0.0,0.052702242838413876
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\101April 2004, Issue 3-4\paper8.txt",Regularity of Optimal Controls for State Constrained Problems,0.0,0.0,0.0013060766449226556,0.0033650557278324467,0.00048145838668163987,0.09591249312357315,0.04855947521070899
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\101April 2004, Issue 3-4\paper9.txt",On necessary conditions for infinite-dimensional extremum problems,0.0,0.0,0.04610098756976596,0.006216420903125446,0.005299096106165066,0.07459281514795052,0.003007915184291168
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\102May 2004, Issue 1\paper1.txt",Integer Programming Duality in Multiple Objective Programming,0.0,0.004839518016337942,0.05611235167461352,0.038334683853528485,0.0,0.0,0.08040991647802345
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\102May 2004, Issue 1\paper2.txt",Optimization of Polynomial Fractional Functions,0.0059153099614557446,0.0,0.03177056654725019,0.030611235783009387,0.0,0.023002394609074633,0.06662306046724224
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\102May 2004, Issue 1\paper3.txt",The System of Vector Quasi-Equilibrium Problems with Applications,0.0,0.2619781439688258,0.028365103838075455,0.0,0.0,0.0,0.012779393276357591
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\102May 2004, Issue 1\paper4.txt",Explicit and Implicit Continuation Algorithms for Strongly Monotone Variational Inequalities with Box Constraints,0.05260084755392754,0.0,0.008445597959014657,0.01937563109856271,0.10643390797270079,0.0,0.008610642990531077
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\102May 2004, Issue 1\paper5.txt",Some Convergence Results for Evolution Hemivariational Inequalities,0.006819286853382527,0.023655023122718843,0.007761906613957889,0.017414753608964648,0.035723592287815374,0.0,0.004688177108478507
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\102May 2004, Issue 1\paper6.txt",Saddle-Point Optimality: A Look Beyond Convexity,0.0,0.0035654628650355316,0.1736957027009869,0.0,0.002236775061824605,0.005725508111873607,0.05129094254525964
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\102May 2004, Issue 1\paper7.txt",An Exact Method for Fractional Goal Programming,0.012301239341070134,0.0,0.015597965568833116,0.006983374214513371,0.0,0.023600303909788154,0.13321877797378381
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\102May 2004, Issue 1\paper8.txt","A Comment on: F.K. Hwang, Y.M. Wang and J.S. Lee, ‘Sortability of Multi-Partitions’, Journal of Global Optimization 24 (2002), pp. 463–472",0.003220575696191597,0.030631098446226836,0.0,0.0,0.017341612302649342,0.0,0.012609029993241344
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\103June 2004, Issue 2\paper1.txt",Trilinear Monomials with Mixed Sign Domains: Facets of the Convex and Concave Envelopes,0.005610032227872395,0.0,0.1563497562746484,0.029210069407927766,0.0,0.0,0.010651323348322144
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\103June 2004, Issue 2\paper2.txt",Improving Interval Analysis Bounds by Translations,0.0,0.0,0.05562079154470404,0.0795549305025316,0.0,0.0,0.014591042223646808
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\103June 2004, Issue 2\paper3.txt",Global Optimization Performance Measures for Generalized Hill Climbing Algorithms,0.057136383644134654,0.01148671802820027,0.0,0.07667042287886788,0.0014776784544268166,0.014707482067308684,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\103June 2004, Issue 2\paper4.txt",A New Successive Partition Algorithm for Concave Minimization Based on Cone Decomposition and Decomposition Cuts,0.06752217762939973,0.0,0.017493847741447847,0.00888266048867168,0.0,0.0,0.019098066903329065
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\103June 2004, Issue 2\paper5.txt",A Combined Evolutionary Search and Multilevel Optimisation Approach to Graph-Partitioning,0.047259164163605184,0.0,0.0,0.024850173664872473,0.0010752109617526546,0.0,0.05891136212762654
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\104July 2004, Issue 3\paper2.txt",Computational Experience with a New Class of Convex Underestimators: Box-constrained NLP Problems,0.10233154089675235,0.002358730697880616,0.09608084332962501,0.050240528865112065,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\104July 2004, Issue 3\paper3.txt","Probabilities, Intervals, What Next? Optimization Problems Related to Extension of Interval Computations to Situations with Partial Information about Probabilities",0.008774170901228045,0.0,0.002405781216437549,0.030550771973970013,0.0,0.003582883248315178,0.042562715072295546
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\104July 2004, Issue 3\paper4.txt",Advances in Interval Methods for Deterministic Global Optimization in Chemical Engineering,0.0,0.005522500647833936,0.0,0.10820770630377113,0.0,0.0,0.09349129298298063
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\104July 2004, Issue 3\paper5.txt",A Geometric Terrain Methodology for Global Optimization,0.0,0.012426506683399584,0.010772226205627313,0.14694338810419985,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\104July 2004, Issue 3\paper6.txt",An Interior Point Heuristic for the Hamiltonian Cycle Problem via Markov Decision Processes,0.010491547728951415,0.0,0.04323690110660511,0.015730009385825493,0.002513819682310894,0.005255022691154476,0.06274362126346719
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\105August 2004, Issue 4\paper10.txt",Scalarization and Nonlinear Scalar Duality for Vector Optimization with Preferences that are not necessarily a Pre-order Relation,0.0,0.06887753689724976,0.03135734268396091,0.04161555396057393,0.0,0.03831153610140118,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\105August 2004, Issue 4\paper11.txt",A New Self-Dual Embedding Method for Convex Programming,0.00876654490573373,0.0,0.10801480962534941,0.004748989193714472,0.0,0.04386823269932595,0.030664206119707438
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\105August 2004, Issue 4\paper12.txt",Some Results about Duality and Exact Penalization,0.0,0.007706393722494949,0.010286975174712889,0.0,0.01874913782025482,0.15482914375492704,0.02809044492419135
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\105August 2004, Issue 4\paper2.txt",Well-positioned Closed Convex Sets and Well-positioned Closed Convex Functions,0.0,0.02632237378396809,0.07388728898115389,0.0,0.06593443084341523,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\105August 2004, Issue 4\paper3.txt",DC Solutions of Postbuckling Problems,0.0,0.0,0.10467094539339748,0.0417687436791043,0.0,0.04904968486901891,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\105August 2004, Issue 4\paper4.txt",The Structure of Cities,0.0,0.030299792891400095,0.0,0.00045991824816503965,0.005930809469597732,0.0,0.051341132793274624
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\105August 2004, Issue 4\paper5.txt",Canonical Duality Theory and Solutions to Constrained Nonconvex Quadratic Programming,0.0,0.0,0.029985614445917852,0.013098356951553227,0.04388611535564124,0.1066029835645164,0.07231766905771987
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\105August 2004, Issue 4\paper6.txt",A New Quadratic Semi-infinite Programming Algorithm Based on Dual Parametrization,0.10070772252976959,0.0,0.0010987631612880912,0.0020397295233399565,0.0,0.05034149147893538,0.09399355627995729
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\105August 2004, Issue 4\paper7.txt",Duality in Vector Optimization in Banach Spaces with Generalized Convexity,0.0,0.08198163263016688,0.03023468375433671,0.0,0.004453400468119484,0.17995244791751813,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\105August 2004, Issue 4\paper8.txt",Optimality and Duality in Nondifferentiable and Multiobjective Programming under Generalized d-Invexity,0.0,0.02345339348523452,0.0027894722713390514,0.0,0.0,0.1769741410457804,0.006778093793489071
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\105August 2004, Issue 4\paper9.txt",Nonsmooth Variational Problems in the Limit Case and Duality,0.0,0.07156668377495672,0.00387973078259975,0.003302259402840476,0.0,0.06730935472723719,0.013593180554129083
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\106September 2004, Issue 1\paper1.txt",Docking of Atomic Clusters Through Nonlinear Optimization,0.0,0.0,0.003731379107259565,0.09002504698422935,0.0025047184017285306,0.0,0.03431893868216931
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\106September 2004, Issue 1\paper2.txt",Optimal Multisections in Interval Branch-and-Bound Methods of Global Optimization,0.012826086060260611,0.027668996755121907,0.0290606993627747,0.0692107539627797,0.0,0.004535797758441318,0.019111019527782352
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\106September 2004, Issue 1\paper3.txt",A Derivative Based Surrogate Model for Approximating and Optimizing the Output of an Expensive Computer Simulation,0.0,0.0,0.0,0.11481000601301053,0.022948688629372938,0.0,0.02250877006845337
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\106September 2004, Issue 1\paper4.txt",Global Optimization Issues in Multiparametric Continuous and Mixed-Integer Optimization Problems,0.044868561618460576,0.010996366420901446,0.018708190130019068,0.0,0.0,6.633439089126419e-05,0.058353597545500006
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\106September 2004, Issue 1\paper5.txt",Some Global Optimization Problems on Stiefel Manifolds,0.0,0.0,0.0245428712560025,0.08549064886959402,0.00501293131617093,0.006756394501991285,0.04858004963405897
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\106September 2004, Issue 1\paper6.txt",The Gradient Projection Method with Exact Line Search,0.020475311685935586,0.0,0.0261868803669564,0.026769213677824536,0.016379048230469703,0.002390876883990379,0.09175336023736391
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\107November 2004, Issue 2\paper10.txt",Second-Order Global Optimality Conditions for Optimization Problems,0.0,0.0,0.11274636734068083,0.0016511952212624988,0.0,0.1491928581667406,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\107November 2004, Issue 2\paper11.txt",Convergence Properties of Dikin’s Affine Scaling Algorithm for Nonconvex Quadratic Minimization,0.035184508266471924,0.0,0.039346888431624094,0.0,0.006022356748245595,0.061225873596437316,0.02353460219011419
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\107November 2004, Issue 2\paper12.txt",On the Convergence of a Population-Based Global Optimization Algorithm,0.0,0.0,0.0,0.11821241818140509,0.05964325667729063,0.007495339791464244,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\107November 2004, Issue 2\paper2.txt",Equilibrium Problems under Generalized Convexity and Generalized Monotonicity,0.0,0.26014915538784333,0.05960179477760278,0.0,0.0,0.00277863180667347,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\107November 2004, Issue 2\paper3.txt",Generalized Vector Equilibrium Problems with Trifunctions,0.0,0.18019135448695628,0.027953264157124156,0.0,0.004754143628779167,0.009003123313681931,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\107November 2004, Issue 2\paper4.txt",Generalized Vector Variational Inequalities over Countable Product of Sets,0.0,0.27993195526122744,0.0,0.0,0.006396165210697862,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\107November 2004, Issue 2\paper5.txt",A Smoothing Newton Method for Semi-Infinite Programming,0.014356310984342428,0.0,0.0,0.032847780151351015,0.03479751882832954,0.051123957049054765,0.04759412800585565
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\107November 2004, Issue 2\paper6.txt",An Approximation Approach to Non-strictly Convex Quadratic Semi-infinite Programming,0.005532293269185877,0.0,0.036974636085803626,0.015799078081494295,0.008880765734045932,0.01843124805574826,0.10000108944455842
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\107November 2004, Issue 2\paper7.txt",Duality theorems and algorithms for linear programming in measure spaces,0.016113635155641313,0.007097232444453107,0.0,0.007910016494030041,0.014198500332746862,0.07298948555890937,0.09829150460646141
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\107November 2004, Issue 2\paper8.txt",On Generalized Linearity of Quadratic Fractional Functions,0.0,0.019776388015412098,0.13719922165038875,0.0,0.0,0.0508388915438916,0.03378017627783613
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\107November 2004, Issue 2\paper9.txt",Smooth Convex Approximation to the Maximum Eigenvalue Function,0.007788391881394586,0.0,0.14576097895600934,0.008418595510405837,0.026696048427897526,0.008876049340558311,0.008228491755114439
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\108November 2004, Issue 2-3\paper10.txt",Second-Order Global Optimality Conditions for Optimization Problems,0.0,0.0,0.11274636734068083,0.0016511952212624988,0.0,0.1491928581667406,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\108November 2004, Issue 2-3\paper11.txt",Convergence Properties of Dikin’s Affine Scaling Algorithm for Nonconvex Quadratic Minimization,0.035184508266471924,0.0,0.039346888431624094,0.0,0.006022356748245595,0.061225873596437316,0.02353460219011419
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\108November 2004, Issue 2-3\paper12.txt",On the Convergence of a Population-Based Global Optimization Algorithm,0.0,0.0,0.0,0.11821241818140509,0.05964325667729063,0.007495339791464244,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\108November 2004, Issue 2-3\paper2.txt",Equilibrium Problems under Generalized Convexity and Generalized Monotonicity,0.0,0.26014915538784333,0.05960179477760278,0.0,0.0,0.00277863180667347,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\108November 2004, Issue 2-3\paper3.txt",Generalized Vector Equilibrium Problems with Trifunctions,0.0,0.18019135448695628,0.027953264157124156,0.0,0.004754143628779167,0.009003123313681931,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\108November 2004, Issue 2-3\paper4.txt",Generalized Vector Variational Inequalities over Countable Product of Sets,0.0,0.27993195526122744,0.0,0.0,0.006396165210697862,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\108November 2004, Issue 2-3\paper5.txt",A Smoothing Newton Method for Semi-Infinite Programming,0.014356310984342428,0.0,0.0,0.032847780151351015,0.03479751882832954,0.051123957049054765,0.04759412800585565
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\108November 2004, Issue 2-3\paper6.txt",An Approximation Approach to Non-strictly Convex Quadratic Semi-infinite Programming,0.005532293269185877,0.0,0.036974636085803626,0.015799078081494295,0.008880765734045932,0.01843124805574826,0.10000108944455842
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\108November 2004, Issue 2-3\paper7.txt",Duality theorems and algorithms for linear programming in measure spaces,0.016113635155641313,0.007097232444453107,0.0,0.007910016494030041,0.014198500332746862,0.07298948555890937,0.09829150460646141
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\108November 2004, Issue 2-3\paper8.txt",On Generalized Linearity of Quadratic Fractional Functions,0.0,0.019776388015412098,0.13719922165038875,0.0,0.0,0.0508388915438916,0.03378017627783613
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\108November 2004, Issue 2-3\paper9.txt",Smooth Convex Approximation to the Maximum Eigenvalue Function,0.007788391881394586,0.0,0.14576097895600934,0.008418595510405837,0.026696048427897526,0.008876049340558311,0.008228491755114439
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\109December 2004, Issue 4\paper1.txt",The Complexity of Minimum Ratio Spanning Tree Problems,0.011086594800574638,0.0030409107347497675,0.031972540240269326,0.0,0.0,0.028682389004699514,0.09093531526856079
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\109December 2004, Issue 4\paper2.txt",A Two-Echelon Inventory Optimization Model with Demand Time Window Considerations,0.004818601383518356,0.0,0.0,0.0014506170439801858,0.0,0.00361474293229827,0.06918165557939361
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\109December 2004, Issue 4\paper3.txt",A New Class of Improved Convex Underestimators for Twice Continuously Differentiable Constrained NLPs,0.010045195174976655,0.0,0.20134863810720072,0.01554298607730264,0.0,0.0,0.002250327564317827
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\109December 2004, Issue 4\paper4.txt",Hoffman’s Least Error Bounds for Systems of Linear Inequalities,0.0004759922941002574,0.0,0.0015344445611632414,0.0,0.008378510887870408,0.0,0.005459914968429919
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\109December 2004, Issue 4\paper5.txt",Extrema of a Real Polynomial,0.0007462829196191681,0.0,0.0010174499906075972,0.01662279061647283,0.008213899572305448,0.0040324489836368735,0.03468348080901834
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\109December 2004, Issue 4\paper6.txt",A New Inclusion Function for Optimization: Kite – The One Dimensional Case,0.012861846233512678,0.004421186448930114,0.02959858794871856,0.07872363510272512,0.0,0.005191943443470718,0.0002825681865741327
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\10June 1993, Issue 2\paper1.txt",Convexity analysis in detecting a steel plant hidden global optimum,0.0,0.0,0.000626414929786277,0.06976089144988804,0.0,0.004856415500883918,0.07954788661154148
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\10June 1993, Issue 2\paper10.txt",Iterative processes for solving incorrect convex variational problems,0.007029898523482511,0.04335131772133273,0.040005401418823756,0.030833710442171026,0.030158006201760047,0.01307671500322773,0.02340366732439432
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\10June 1993, Issue 2\paper3.txt",Multistart method with estimation scheme for global satisfycing problems,0.0054075643890695736,0.0,0.0,0.12771157434923058,0.009591900980415624,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\10June 1993, Issue 2\paper4.txt",Parametric linear fractional programming for an unbounded feasible region,0.07594437035566524,0.0005094275439012448,0.021194892925304472,0.0,0.0,0.008399233342655734,0.03944765236111926
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\10June 1993, Issue 2\paper5.txt",Improving Hit-and-Run for global optimization,0.02972747591855491,0.0,0.0005179252868357253,0.0765796824550644,0.0068793789484775745,0.00018503153383680145,0.020840352242167747
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\10June 1993, Issue 2\paper6.txt",Customizing methods for global optimization-a geometric viewpoint,0.019329263562524398,0.0,0.021977337098700606,0.10372813121291391,0.0,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\10June 1993, Issue 2\paper7.txt",Nonlinear coordinate transformations for unconstrained optimization I. Basic transformations,0.0,0.0005721868784730023,0.02898660988572771,0.10925890516364653,0.0,0.0,0.024903501344052902
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\10June 1993, Issue 2\paper8.txt",Consistency of a myopic Bayesian algorithm for one-dimensional global optimization,0.04878885361390217,0.0,0.03763072107675895,0.01903329447381819,0.024112913291866944,0.0,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\10June 1993, Issue 2\paper9.txt",New existence results for efficient points in locally convex spaces ordered by supernormal cones,0.003487685677854454,0.06165286325894518,0.09411827096062618,0.0006581382441683357,0.031004136585293263,0.008223284200911327,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\110January 2005, Issue 1\paper1.txt",A Bilinear Algorithm for Optimizing a Linear Function over the Efficient Set of a Multiple Objective Linear Programming Problem,0.06328820411904203,0.0,0.02135225289641864,0.039223311318717854,0.01102576014224927,0.0,0.09941354352534426
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\110January 2005, Issue 1\paper10.txt",Constrained Global Optimization of Expensive Black Box Functions Using Radial Basis Functions,0.0,0.0,0.024737156725007023,0.18594802798651877,0.01178846035493561,0.00912917748697602,0.0
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\110January 2005, Issue 1\paper11.txt",On the Existence of Positive Solutions for Hemivariational Inequalities Driven by the p-Laplacian,0.0,0.07027682241256715,0.0034891513883077772,0.016420831465738382,0.022387080420715126,0.039510907095574886,0.003558622108242851
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\110January 2005, Issue 1\paper2.txt",Dynamic Generalized Assignment Problems with Stochastic Demands and Multiple Agent--Task Relationships,0.0,0.007576834327244491,0.0,0.01722799030145314,0.0,0.0,0.05041172424419512
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\110January 2005, Issue 1\paper3.txt",Convexification and Concavification for a General Class of Global Optimization Problems,0.0038762092647693846,0.008570795647568047,0.048997109601212036,0.0750413742086963,0.0,0.017115589994385092,0.06746709395134574
"E:\GITHUB\topic analysis with NMF\Data_Abstract\Springer Database\Global Optimization\110January 2005, Issue 1\paper4.txt",Improving an Upper Bound on the Stability Number of a Graph,0.020849888062489583,0.011714232676722117,0.004747139562716512,0.0,0.0,0.020436290576112015,0.06551290220639591
