file_path,title,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
Data_Abstract/Optimization/Volume 10 1979_Issue 1/paper20.txt,On optimal control of Markov processes with application to a class of service systems,0.012684176030460813,0.0,0.000339484960979746,0.17014332579407257,0.0,0.006745098766673913,0.02642468742072802,0.008224405880100635
Data_Abstract/Optimization/Volume 10 1979_Issue 1/paper21.txt,Book reviews,0.0,0.015311985291007801,0.0,0.0024165845240258894,0.18046651833822694,0.0,0.0004135376846989364,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 1/paper3.txt,Book review,0.0011987120836520519,0.010039509797458048,0.0,0.002834024683984699,0.0083673258512313,0.00027365333550778426,0.0069023432386686335,0.0019138246092300808
Data_Abstract/Optimization/Volume 10 1979_Issue 1/paper4.txt,Basishäufigkeit bei linearen bestriktionen,0.022940181429244512,0.0011258979138521737,0.01477990961824302,0.03193861728996583,0.0,0.0,0.0026922497956766585,0.05515456408642549
Data_Abstract/Optimization/Volume 10 1979_Issue 1/paper5.txt,Book review,0.0,0.0,0.0,0.0,0.20033675486888927,0.000347238606568946,0.0024064233827535897,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 1/paper6.txt,Das verhalten von abstiegsverfahren an einer singularität des gradienten,0.03247301339234365,0.0,0.10840633169648765,0.0005118049066563913,0.0,0.0,0.02185979138395597,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 1/paper7.txt,Book review,0.0,0.016031071555458326,0.04361335539488659,0.0,0.131991179530203,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 1/paper8.txt,Valuation of some random search methods,0.0,0.0011215166692162852,0.1009381090932625,0.008340633343228373,0.0029717451241313875,0.0,0.005363936461461204,0.01025511116276992
Data_Abstract/Optimization/Volume 10 1979_Issue 1/paper9.txt,Book review,0.0,0.0,0.0,0.0,0.22145682651737986,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper1.txt,Duality in convex programming: a linearization approach 1,0.06392626671225916,0.002342746681267653,0.0032826494798735674,0.0,0.0007547081598982067,0.0,0.04620586384505568,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper10.txt,Die ermittlung aller maximalfronten in einem system von reifaenfolgebeziehnngen,0.007960964348604797,0.0,0.03334689792788185,0.03158726567289875,0.0,0.0,0.0,0.022131442172319347
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper11.txt,Book review,0.010400278261147073,0.010033460316419397,0.0,0.0,0.027121942253115996,0.0,0.0004481779609503962,0.020490315500500077
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper12.txt,Zur Konvergenz des algorithmus von Krylow und čeenous'ko III,0.0,0.0,0.021090999263640053,0.061816784049863245,0.0,0.0,0.08486146831888186,0.022596520512685493
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper13.txt,Herleitung eines stochastischen maximumprinzips mit variationsmethoden,0.005593562333228544,0.001986033194724064,0.0,0.15022734609320978,0.008134136099093636,0.0168706458814252,0.0028600427358033698,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper14.txt,Book review,0.0,0.009520220058166003,0.0,0.0,0.0679610022881644,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper15.txt,Bounds for cumulants of waiting-times in gi/gi/1 queues,0.0004993951278907257,0.0004762650467191195,0.0016872217373540925,0.03302135077076268,0.0,0.0020763514433081226,0.011686386757120526,0.008799828020787964
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper16.txt,Book review,0.0,0.0,0.0,0.0,0.08541965438710682,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper17.txt,Abschä tzungen der erneueriwgsfunktion,0.014016433096474198,0.0040471318198736965,0.0,0.031423629704387314,0.0,0.004942878948320683,0.022169200879207734,0.009351529164914883
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper18.txt,Book review,0.0009952085418649954,0.0,0.0,0.0,0.1668708164457261,0.0035587985583154427,0.0,0.0074838731512549776
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper2.txt,Column generation in quadratic programming,0.013901157307692032,0.002517913247665788,0.018383437875878855,2.323824262649105e-05,0.0,0.0,0.0,0.0770135045210033
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper20.txt,Book reviews,0.0,0.026076584214789162,0.0,0.0,0.17127844582234378,0.0,0.0012888909326251004,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper3.txt,Glättung von ungleiehheitsrestriktionen bei konvexen optimierungsproblemen,0.0,0.0,0.0,0.0,0.0,0.0,0.16245155601271946,0.07101455818918848
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper4.txt,Book review,0.0,0.0,0.0,0.0,0.1494880687090707,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper5.txt,Zur existenz maximaler werte bei quasiordnungswertigen abbildungen,0.0,0.0,0.0,0.009118663777047861,0.0,0.018381164630166213,0.12183063882583785,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper6.txt,Book review,0.0,0.01911807930458856,0.0,0.0,0.04237110328084318,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper7.txt,Eine yerallgemeinerung der theorie der linearen optimierung,0.0,0.0,0.0,0.0,0.0,0.01792459951289766,0.06625801215695336,0.02030361451083238
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper8.txt,Zur globalen konvergenz des gedämpften wilsonverfahrens,0.011900788169445084,0.0,0.12876308844319015,0.0,0.0,0.0,0.0,0.0025689408293684533
Data_Abstract/Optimization/Volume 10 1979_Issue 2/paper9.txt,Eine existenzbedingung für multiströme,0.038915498141043794,0.0,0.0,0.02136254254696212,0.0,0.005869792132393514,0.052158084942448356,0.005231202605555979
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper1.txt,Verallgemeinert konvexe vektorfunktionen und der anwendung in der vektoroptimierung,0.04341804024053196,0.0,0.0,0.0,0.0,0.05223398933321288,0.18285308702641404,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper10.txt,Book reviews,0.0,0.0,0.0,0.0016831644881240434,0.21395957240819427,0.0029572999057410495,0.005087714199510366,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper11.txt,Method of committees and applications in operations researcht 1,0.001119456817749004,0.0,0.016025545355859528,0.025944944024322153,0.014038608652054911,0.031850057525062384,0.06745571038854847,0.003825377898192935
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper12.txt,On the equilibrium points for bimatrix games 1,0.0012129956491072668,0.0,0.02529662217086516,0.013051459642215478,0.0,0.054100302183539506,0.007997598748341514,0.0008418239125107793
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper13.txt,A criterion of insensitivity for a class of queueing systems with random marked point processes,0.0,0.0004880616706592489,0.009510214728394802,0.097120337985153,0.001159431367877956,0.0024334991107476654,0.016307776936091943,0.010444722108359224
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper14.txt,Further bounds for waiting time distributions and their means in the case ρ<1,0.0,0.0,0.01975058223325948,0.06190902657139307,0.0,0.001062681707981849,0.006982775262797294,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper15.txt,A note on queues with a common traffic intensity,0.01701600306211752,0.0001773463296155982,0.0,0.02846400597600543,0.0,0.0,0.003951973066682601,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper16.txt,On the eelationship of the transient behaviour of a general queueing model to its idle and busy period distributions,0.0,0.0,0.0,0.0714520473157733,0.0,0.0,0.0003341844694073217,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper17.txt,Successive approximations for Markov decision processes and Markov games with unbounded rewards,0.006718258727522334,0.0003694664828923956,0.04306332522073256,0.06575180022971963,0.0,0.0,0.019660240763759197,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper18.txt,Book reviews,0.0,0.031554316917316104,0.0,0.03676258427452874,0.20296597107930503,0.0,0.0,0.006767871091742679
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper19.txt,Information,0.0,0.0029912620984500083,0.0,0.0,0.027160679883743582,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper2.txt,A barrier method with arbitrary starting point 1,0.003483083472806049,0.0,0.06023001364468233,0.0,0.0,0.004725314662100359,0.0001287389296997224,0.07011636108753819
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper3.txt,Book reviews,0.0,0.01712231434261406,0.0,0.0,0.0597386363845443,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper4.txt,A linear programming approach to general non-stationary dynamic programming problems,0.020600061208326328,0.0014624360013920875,0.0,0.051144552184231064,4.989056540251724e-05,0.0,0.0,0.13481142548213565
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper5.txt,Book reviews,0.0,0.0,0.0,0.0,0.16471154626931717,0.000915547487653349,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper6.txt,A-priori-abschätzungen von optimalwerten zu steuerungsproblemen. teil ii,0.02399008395368721,0.00939640730048164,0.023347841660615758,0.06675843498349476,0.010445143681202026,0.027968440459394676,0.0,0.026144968198811583
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper7.txt,"Contex singularly perturbed optimal control problem with fixed final state, controllability and convergence",0.020815282221594844,0.0,0.004998621689469615,0.13337232034951135,0.0,0.0,0.009722155072903632,0.053669089398501985
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper8.txt,Book reviews,0.0,0.046588118812304034,0.0029284008094718926,4.287484153801321e-05,0.04362175899027479,0.0011912475362930882,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 3/paper9.txt,Regularlsiernngsmögliclikeiten in der optimierung von nnendlichdimenslonalen linearen systemen 1,0.0,0.0,0.07876819189750056,0.1017342191211697,0.0,0.0,0.0024045916145388913,0.06796068810721254
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper1.txt,On the structure of the set of degenerate finite noncooperative games,0.0,0.0,0.0,0.008388917283738926,0.0,0.03407182688220879,0.03964644988422383,0.008980754769505595
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper10.txt,On the differentiability in dual optimal control problems,0.04006815101542985,0.0013108384988255654,0.01853450658319665,0.07318397710431325,0.0011119659908089307,0.0,0.026685908020759583,0.017836462413002113
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper11.txt,On discrete maximum principle,0.09106528193615988,0.0,0.0,0.1289172160094665,0.0016208784778292298,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper12.txt,Book review,0.0,0.0,0.0,0.0,0.22038831592743538,0.0,0.0,0.0325999098918978
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper13.txt,Zur optimalität von (z Z) - strategien. bei berücksichtigimg von beiarfstrenis,0.025863151579209175,0.0,0.0,0.07884084667212704,0.0,0.0,0.0015367289046279008,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper14.txt,Book review,0.0,0.0415861061652264,0.0,0.0,0.05437379649754415,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper15.txt,Ein lagerhaltungsmodell mit kontingentierten liefermengen,0.0,0.0,0.0,0.07904771444392447,0.0,0.0,0.020507336442951375,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper16.txt,Book review,0.0,0.001044374380797645,1.580089666667315e-06,0.0,0.002833507603462076,0.0,3.6200897171118475e-06,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper17.txt,Proofs of some fundamental formulas of stereology for non-poissoh grain models,0.0,0.0005231180842798751,0.0075420135986252424,0.054457755260371346,0.0,0.003467440224403259,0.004468736313992363,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper18.txt,Book review,0.007943675270657542,0.003103735622253117,0.0011233976021545902,0.024073283962670243,0.1491369819194518,0.0,0.0004056208782056193,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper19.txt,Availability analysis of 1-server 2-unit system with slow switch. subject to maintenance,0.0,0.0,0.002765998163943597,0.04208258404993135,0.0,0.005972828615973121,0.007583514380213084,0.005674565747137952
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper2.txt,Book review,0.0,0.0,0.0,0.0,0.2093570880088293,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper20.txt,Number of repairs and total eepair time for a 2-unit warm standby system,0.0,0.0,0.0,0.06428773662267083,0.0,0.0,0.016848597226599146,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper21.txt,An optimality criterion for a limited capacity queueing system,0.0,0.0014877981097656183,0.0,0.07547865372621984,0.0,0.0,0.00017186412016144309,0.002993903118206719
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper23.txt,Information,0.0,0.0012461263055162757,0.0,0.0,0.010764995021482196,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper3.txt,Abstract,0.012063840109355758,0.0,0.0,0.022080638093531668,0.0,0.04709166037838419,0.03046506380451624,0.012426698629643981
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper4.txt,Book reviews,0.0,0.0,0.01009236385088309,0.024511165207509032,0.24803713586489598,0.0,0.0,0.0028001716108830145
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper5.txt,Finite extensions of convex functions,0.015409210653517991,0.0,0.004026812331813186,0.03051230839174509,0.0,0.006490945655666136,0.14585377036589026,0.011135794331331083
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper6.txt,Book review,0.0,0.0,0.0,0.0,0.12743731792610832,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper7.txt,Über lokale stabilitätsmengen in der parametrischen quadratischen optimierung,0.0156966034695911,0.0,0.0,0.0037350183116948814,0.0,0.0,0.11149590393214864,0.06822548448687461
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper8.txt,Book review,0.011193037481485764,0.018268877066898115,0.000580742564950147,0.0,0.020492820325775627,0.0,0.0012596970028895848,0.004438443373714209
Data_Abstract/Optimization/Volume 10 1979_Issue 4/paper9.txt,Ein beitrag zur klassifizierung von rundreiseproblemen,0.005566882291315678,0.0,0.0114776068143199,0.0,0.0,0.015921056330864804,0.0,0.05182230504546113
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper1.txt,On intersections of multifunctions,0.029233582942606556,0.0,0.0,0.005771856136090458,0.0,0.0,0.031347837773572425,0.003307563909732425
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper10.txt,On exponential penalty function methods 1,0.018281141662769135,0.002400611208065001,0.09592536733150586,0.0011795740984717558,0.0,0.0,0.028527299446921717,0.03925477401831338
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper11.txt,An all integer method for integer convex programs,0.0,0.0,0.08797008545333462,0.0,0.0,0.0,0.08962373982333605,0.07060334563038963
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper12.txt,Book review,0.0,0.006017097089223342,0.0,0.0,0.1583637227268006,0.0017564032074084972,0.0037294049262514423,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper13.txt,Lösung ernes dreistufigen transportproblems mit hilfe von subgradientenverfahren,0.007654502290156149,0.0,0.06398855218424204,0.007856143771552967,0.0,0.0,0.0057241627740452425,0.03884717220130785
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper14.txt,A moment method for solving stochastic time problems in network planning,0.0,0.0,0.07579899332912506,0.03318590103514978,0.0,0.0,0.02979751126394826,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper15.txt,Further aesults on decomposition for stochastic dynamic systems,0.0,0.001772256506205687,0.01630253091756309,0.05895986164965823,0.0,0.0,0.0,0.03764621667084291
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper16.txt,Über diskrete alternierende entseheidungsprozesse,0.001120784495694878,0.0,0.023838371180667162,0.0887298801271053,0.0,0.004672220472237467,0.0,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper17.txt,Book review,0.0,0.0,0.0,0.001609377747028534,0.13342157362261914,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper18.txt,On some partial orderings of random closed sets,0.0,0.0007376651841706952,0.0038088102578473764,0.033985397004969296,0.0,0.0,0.11238506797998897,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper19.txt,Book reviews,0.0,0.005769654548899459,0.0,0.0,0.23066722353494806,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper2.txt,Book review,0.003210676176673856,0.0,0.0,0.0,0.1885624036643022,0.0007003740178627521,0.0,0.009654632818415039
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper20.txt,Information,0.0,0.0,0.0,0.0,0.013786399838212223,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper3.txt,Duality and optimality for convex extremal problems described by discrete inclusions,0.04917062731004684,0.0008870835655544487,0.03966917255114093,0.02101324599788998,0.008475518074776499,0.006358471020305922,0.06440857576880862,0.010995401019957102
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper4.txt,Anmerkungen zu einem abstrakten maximumprinzip von halkin,0.023909755473447803,0.0,0.0,0.027728391518422157,0.0,0.06527200370572225,0.015447093125742498,0.011618988376956407
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper5.txt,Book review,0.0,0.012546465346024698,0.00468373377094794,0.0,0.004252963813059446,0.0006179936066183577,0.0004840702544356429,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper6.txt,Supremal points and generalized duality,0.06530149273874633,0.0,0.0,0.0,0.0,0.019350545394542177,0.04968472608502033,0.00479792557263909
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper7.txt,Book review,0.001953568915929153,0.038908398835342396,0.0,0.045854236244755875,0.039833953689822524,0.0,0.0026599741911336704,0.012477306341950831
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper8.txt,Über eine gewisse klasse von optimierungsproblemen,0.045949335602665085,0.0,0.0,0.00484533401559168,0.00977451969697637,0.007397723150465572,0.017003507258198818,0.027967465829841855
Data_Abstract/Optimization/Volume 11 1980_Issue 1/paper9.txt,Book review,0.0,0.005143856292186003,0.0,0.0,0.07340399634437182,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper1.txt,Fehchel duality from LP duality,0.03789846209027158,0.0,0.0,0.0,0.0,0.0021948052812037575,0.05255751432386804,0.0162463449795774
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper10.txt,Two approaches to nonlinear decomposition,0.006589216464252567,0.0,0.013213575799735228,0.0,0.0,0.0,0.0,0.12554526067758254
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper11.txt,Starke konvexität helm standortproblem,0.0,0.0,0.0006873088356883744,0.0,0.005476194908730177,0.008061310917546976,0.08582651480251408,0.05391508980782202
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper12.txt,"The integrated distribution function and its application for some inventory problems with linear demand pattern, arbitrary demand distribution and without fixed ordering costs",0.0021430090702920152,0.0009618507875899408,0.0,0.07089372767916277,0.0,0.0038451406526039725,0.021389250732601527,0.01792553111164838
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper13.txt,Zur bestimmung optimaler strategien für unvollständig beobachtbare diskrete stopp-steuer-probleme,0.0,0.0,0.0,0.14055849402524637,0.0,0.05921966137945956,0.0,0.014744179945969813
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper14.txt,On optimizing a one-server system with several types of customers,0.0,0.0003269143845266434,0.05266248686323203,0.10442474685172268,0.0,0.0,0.0,0.002330922398150626
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper15.txt,Book review,0.0,0.0,0.0014568275264848394,0.0,0.17723901006116533,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper2.txt,Duality theorems and optimality conditions for nonconvex optimization problems,0.06940050563693696,0.00045606437807273783,0.006801693946651172,0.004760626489007687,0.0,0.0012533502068069666,0.010313867049783902,0.0024172774168772994
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper3.txt,Book review,0.0,0.11744995353461456,0.0,0.0,0.04946503089440394,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper4.txt,Minimization of continuous convex functional on complements of convex subsets of locally convex spaces 1,0.00163719282783362,0.002166393218815888,0.0005311707047083483,0.0,0.0008302221078234538,0.004209959883464814,0.058853314334653545,0.01960112130612626
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper5.txt,The geometry of Pareto efficiency over cones,0.02089561149306756,0.003122366109511509,0.0,0.0,0.00033164025699157864,0.035340020943265306,0.07322928695877674,0.02033727607235
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper6.txt,Stronger Gomory cuts by multidimensional knapsack problems,0.0010518632167630638,0.0,0.045307033922185734,0.03929370533886103,0.0,0.0,0.010781308515671153,0.025797052602149644
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper7.txt,Book review,0.0,0.0,0.0,0.0,0.1273551184856578,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper8.txt,Einige bemerkungen zur bestimmung you stabilitätsbereiehen in der rein ganzzahligen iinearen optimierang,0.004383910865955324,0.0,0.0,0.03513997696402837,0.0,0.005210487090793482,0.005378301188136347,0.05668657535155396
Data_Abstract/Optimization/Volume 11 1980_Issue 2/paper9.txt,Book review,0.0,0.0,0.0,0.12984748662458168,0.18214771663966048,0.0,0.0,0.00019408448727814022
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper1.txt,Three improved yersions of scarf's method using conventional subsimplices and allowing eestart and continuation procedures,0.002583264604303022,0.0,0.08617248863229358,0.008244029025460741,0.0,0.026464343191744177,0.014523287719654693,0.005143619973605403
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper10.txt,Über die bestimmung von stabilitätsbereichebi bei speziellem gemischtganzzahligen linearen optimierungsproblemen,0.018064772323678428,0.0,0.0,0.0,0.0023128956059376197,0.002127006899191255,0.0,0.08842015295324314
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper11.txt,Ranking assignments in order of increasing completion time,0.0031685567528009534,0.0,0.0,0.044437988436269525,0.0,0.0,0.0032667885173338833,0.03854854116077299
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper12.txt,Dualität eines verallgemeinerten transport- nnd potentialproblems,0.021216931820719008,0.003329382207746964,0.0,0.0,0.000967256746866665,0.020305101786015738,0.0052710218362075085,0.07005940271084253
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper13.txt,Minimaxtheoreme für die diskrete gemischte erweiterung von spielen und ein approximationssatz 1,0.0025461531708830267,0.0,0.0,0.03699970343815103,0.0,0.03985967220436977,0.019950430560897955,0.030728456655146088
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper14.txt,Book review,0.0,0.018572684539237935,0.0006511133621046199,0.0,0.14978936271821908,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper15.txt,Inequalities for the solutionsof nonlinear programming problemsdepending on a random parameter,0.031970613415132014,0.0,0.008680210207020828,0.019591763754659583,0.003149628330546577,0.002840898450230474,0.10688716109388093,0.06750237317376956
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper16.txt,Book review,0.0,0.04153419030600535,0.0,0.0,0.03868245326329451,0.0,0.0011493435244302143,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper17.txt,On a transient renewal function of dominated variation,0.008808328406567438,0.0,0.0,0.041260416269027544,0.0,0.004921939638969398,0.02555223969928246,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper18.txt,Book review,0.0,0.0189340489503027,0.0,0.0,0.07004116426145149,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper19.txt,Optimal resource allocation in a complex queueing system,0.0,0.0,0.0,0.08203238014034776,0.0,0.0,0.0006410292829488162,0.04875992723052685
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper2.txt,Book review,0.0,0.003541788762948819,0.0,0.0,0.22227515958256497,0.0,0.0,0.0
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper20.txt,Book review,0.0003419374786034476,0.018945854973521546,0.0,0.0,0.083286081846562,0.0,0.0034214505166680694,0.0003601764994076874
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper3.txt,Nonconvex duality-stability relations pertaining to the interior penalty function method,0.005788808526655042,0.0,0.05268789372795088,0.0,0.0,0.0,0.05305099750357652,0.002198321857561008
Data_Abstract/Optimization/Volume 11 1980_Issue 3/paper4.txt,Book review,0.0,0.03516113511142788,0.0,0.0,0.07200592607108323,0.0,0.0,0.0
