file_path,title,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 3_August 1985\paper10.txt,On the Solution of Variational Inequalities by the Ellipsoid Method,0.024242630357906098,0.0,0.012207072692079327,0.0,0.0,0.11611893725757008,0.0987958975775675
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 3_August 1985\paper11.txt,Cores of Convex Games Without Side Payments,0.0,0.0,0.1507819608594739,0.0,0.0,0.0038634255655743657,0.0039489195208661535
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 3_August 1985\paper2.txt,Conflict and Coincidence of Interest in Job Matching: Some New Results and Open Questions,0.05325536690484979,0.0003744690004417263,0.013112168984560395,0.023383643674962557,0.0056169683408330805,0.0,0.01715029303543489
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 3_August 1985\paper3.txt,Semivalues of Political Economic Games,0.015063748103225099,0.0,0.08121616509798606,0.0,0.0,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 3_August 1985\paper4.txt,Integral Polyhedra in Three Space,0.04634913205064249,0.0,0.006103084574839411,0.009795380536384539,0.008566811052420886,0.02067695552483335,0.04312666432976916
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 3_August 1985\paper5.txt,Scarf's Procedure for Integer Programming and a Dual Simplex Algorithm,0.0,0.0,0.002003503153040363,0.04240820561291153,0.0,0.1141925522485148,0.030810668173398
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 3_August 1985\paper6.txt,Existence of Overtaking Optimal Trajectories for Problems with Convex Integrands,0.014615995681589621,0.0787735489740902,0.00985565220228597,0.0,0.0034915206827161056,0.014975233388049458,0.006159503608716914
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 3_August 1985\paper7.txt,The Principle of Optimality in Dynamic Programming with Returns in Partially Ordered Sets,0.003302482778685405,0.010173291865961954,0.0021887422844806114,0.015615171749942676,0.0,0.013568188883154702,0.017205100259431384
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 3_August 1985\paper8.txt,"Substitutes, Complements and Ripples in Network Flows",0.0,0.041422661451350845,0.0,0.0732797404338463,0.0,0.0,0.02431255971529478
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 3_August 1985\paper9.txt,A Conical Algorithm for Globally Minimizing a Concave Function Over a Closed Convex Set,0.06116707514560444,0.0,0.0,0.04435145461315679,0.0,0.02447448649084104,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper1.txt,Bounds and Heuristics for Capacitated Routing Problems,0.003008391504183511,0.007757310471905019,0.0,0.09282507104341119,0.04960454835926729,0.004022403580889843,0.013475022941036049
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper10.txt,Von Neumann-Morgenstern Utilities and Cardinal Preferences,0.019473607805648954,0.011472405358873986,0.023054478531071846,0.0,0.01113325952459617,0.0,0.006792669008157429
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper11.txt,Fixed Point Iterations and Global Stability in Economics,0.03654280151134172,0.0029715219861249998,0.00789303069775553,0.0,0.008870072535075177,0.07795818653488168,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper12.txt,Strongly Stable Equilibrium Points of N-Person Noncooperative Games,0.03796302664271547,0.0,0.11024919710209496,0.0,0.0,0.034627767545846795,0.0022166762282524745
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper13.txt,Continuity of Generalized Gradients and Multipliers Under Perturbations,0.09854354164585545,0.0,0.0,0.0,0.003178178944909597,0.0037422459140929658,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper14.txt,Generalized Cheney-Loeb-Dinkelbach-Type Algorithms,0.03128190706554413,0.0,0.00278101084997619,0.03878916970215421,0.0,0.05017677616810868,0.005169120705357382
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper15.txt,The Ellipsoid Method Generates Dual Variables,0.0,0.0,0.0,0.0,0.0,0.07991719079788699,0.13415893472472087
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper16.txt,A Note on Finding Minimum-Cost Edge-Disjoint Spanning Trees,0.0,0.007962160606101614,0.0,0.1737636162850233,0.0,0.0,0.00462095288342927
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper17.txt,Optimal Sequential Selection of Secretaries,0.0,0.02221536420255564,0.0072216431805371155,0.058880775087770114,0.05106774685924343,0.008789462632381761,0.015128859843603666
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper2.txt,Extremal Splittings of Point Processes,0.02169539588380337,0.004551616077108673,0.0023365361401667104,0.0,0.12508384476516707,0.02580838146475466,0.003179844788828887
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper3.txt,On Shortest Paths in Graphs with Random Weights,0.002389806402101304,0.0,0.0069318344526731,0.0616891339493071,0.04410730970097452,0.0,0.05638643580593751
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper4.txt,Cores of Tangent Cones and Clarke's Tangent Cone,0.040813554041943464,0.0,0.0030758040025413145,0.0,0.0,0.008637755346406383,0.019365758380223096
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper5.txt,Analysis of Heuristics for Two-Machine Flow-Shop Sequencing Subject to Release Dates,0.0,0.0,0.0,0.11426853173980367,0.00410672766516096,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper6.txt,Sequencing Problems in Two-Server Systems,0.006313700497231203,0.013979365571781232,0.0022411399598936442,0.023792950905864092,0.09736279792332021,0.003526056665700486,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper7.txt,Continuous-Time Red and Black: How to Control a Diffusion to a Goal,0.0,0.017369541903721177,0.046008720067081836,0.015630390683328086,0.07607840613566433,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper8.txt,A Note on Differentiability of Global Optimal Values,0.0857314971389738,0.0438100783134399,0.0,0.0,0.0,0.014828706625877848,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 10Issue 4_November 1985\paper9.txt,Distributional Strategies for Games with Incomplete Information,0.02049028098058952,0.0,0.18381040642983623,0.0,0.0,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper1.txt,Inefficiency of Nash Equilibria,0.0,0.0,0.10145712068835643,0.0,0.0,0.002477345976011917,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper10.txt,Multivariate New Better than Used Distributions,0.03435309948798239,0.006267405392524444,0.0,0.0,0.051412873691862565,0.0,0.003737052356037438
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper11.txt,The Orthogonal Decomposition of Games and an Averaging Formula for the Shapley Value,0.002478235955415223,0.013721896706524439,0.0993417319399822,0.0013538640930385309,0.0,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper12.txt,A Solvable One-Dimensional Model of a Diffusion Inventory System,0.0,0.177745588254686,0.0,0.0,0.0,0.02468227970930663,0.002233805766510841
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper13.txt,Explicit Solution of a Two-Dimensional Deterministic Inventory Problem,0.0,0.14687211664512304,0.0,0.00465963469438373,0.0,0.001525865999260459,0.014093968085207399
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper14.txt,On Repeated Games with Complete Information,0.0,0.0,0.2023153996420558,0.0,0.0,0.0,0.003421360245442972
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper15.txt,On the Augmented Lagrangian,0.06317304363883702,0.0,0.0,0.0,0.004985074824484787,0.04697686597551588,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper16.txt,Combinatorial Theorems on the Simplotope that Generalize Results on the Simplex and Cube,0.03485526189759332,0.0,0.0031327275369081756,0.00847369937952298,0.004461246469263574,0.011324210841583412,0.005284901218627065
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper17.txt,Linear Programming for Finite State Multi-Armed Bandit Problems,0.0,0.05784578497561609,0.0004260162337883832,0.018942567573548,0.0,0.0780181834730507,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper18.txt,A Note on M. N. Katehakis' and Y.-R. Chen's Computation of the Gittins Index,0.0,0.004853247122678975,0.0,0.0,0.0,0.11106965996069249,0.013732762579258954
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper19.txt,Optimal Consecutive-2-Out-of-n Systems,0.0,0.00258822541140515,0.0031161359676518197,0.016259268069292006,0.02458265828662866,0.0,0.017528763265451993
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper2.txt,Approximation to Optimization Problems: An Elementary Review,0.04141939227331269,0.0,0.0018394507331735007,0.0,0.006517072140862871,0.017121401919237077,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper3.txt,Envelopes and Geometrical Covers of Side-Payment Games and Their Market Representations,0.004593825264539032,0.0,0.18023174683306112,0.0,0.0,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper4.txt,On the Duality Gap in Nonconvex Optimization,0.058791986140011486,0.0,0.0,0.05527729078486884,0.0,0.001966952944078042,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper5.txt,Polyhedral Combinatorics and Network Reliability,0.022558409445960978,0.0,0.0,0.020304852601199845,0.0558682073288029,0.036153421428259634,0.05998306993033747
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper6.txt,An Application of the Theory of Weak Convergence to the Dynamic Perishable Inventory Problem with Discrete Demand,0.016985775187098553,0.0699651779707024,0.0,0.007595659634753438,0.028874756755355176,0.02167641407132982,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper7.txt,Nonsmooth Milyutin-Dubovitskii Theory and Clarke's Tangent Cone,0.07389408647259588,0.0,0.0,0.0,0.0,0.0,0.010358261765948937
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper8.txt,An Axiomatic Model of Unbounded Utility Functions,0.04670558755990093,0.026677085681295173,0.0038989640898353995,0.0,0.003160560440751373,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 1_February 1986\paper9.txt,NBU Processes with General State Space,0.021305183019263377,0.021164098130369947,0.0,0.0,0.1688217175729108,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper1.txt,An Inventory Model with Limited Production Capacity and Uncertain Demands I. The Average-Cost Criterion,0.004686817531646543,0.13141885915768708,0.0,0.014633363052070296,0.0,0.0,0.0023298328543472566
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper10.txt,On Minimizing the Expected Makespan and Flow Time in Stochastic Flow Shops with Blocking,0.0,0.0013167132712812194,0.0,0.08412287279063768,0.053409670539281674,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper11.txt,Probabilistic Algorithm for the Directed Traveling Salesman Problem,0.0,0.04974006293549492,0.0,0.10110832467190062,0.03338775257995426,0.025794185093577338,0.016361535050303532
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper12.txt,Double-Exponential Utility Functions,0.05801605068558264,0.005317666323229037,0.0048740752882955535,0.0,0.008441596164091444,0.004164022061073198,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper13.txt,Layered Augmenting Path Algorithms,0.0,0.0,0.0,0.10919687624157029,0.0,0.03764766092137183,0.005212543326460561
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper14.txt,A Stochastic Calculus Model of Continuous Trading: Optimal Portfolios,0.040474098299601025,0.05125371132826877,0.006313557024402262,0.016955294658053486,0.01172004602480735,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper15.txt,A Note on Positive Dynamic Programming,0.010523260979589492,0.09263397707918682,0.019799401567873385,0.0,0.0018158825458646215,0.0031229671662219662,0.002303813641200629
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper2.txt,An Inventory Model with Limited Production Capacity and Uncertain Demands II. The Discounted-Cost Criterion,0.00044716015312288443,0.15474808971787235,0.0,0.0,0.0,0.0,0.005616073510480495
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper3.txt,Transversality Conditions for Some Infinite Horizon Discrete Time Optimization Problems,0.09306340409713734,0.0023765352450308614,0.0,0.010426585340989508,0.00682495628904473,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper4.txt,A Sequential Stochastic Assignment Problem in a Partially Observable Markov Chain,0.0,0.15327900800826824,0.0,0.06903689243078728,0.0,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper5.txt,Computational Complexity of Some Problems in Parametric Discrete Programming. I,0.020476124135776746,0.019122499844206966,0.008692376035855941,0.015243433901526628,0.0,0.06847174354325022,0.04591572308469555
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper6.txt,Explicit Solution of a General Consumption/Investment Problem,0.04013949666986326,0.07075250462349873,0.005858015849721755,0.0039011728872408234,0.017840373234210272,0.0,0.0013271206847163895
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper7.txt,"Forward Recursion for Markov Decision Processes with Skip-Free-to-the-Right Transitions, Part I: Theory and Algorithm",0.0,0.11764348620471538,0.0,0.004901683075103621,0.04147858247944517,0.0328244665987379,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper8.txt,Markov Decision Processes with a Borel Measurable Cost Function—The Average Case,0.0016187740835552987,0.1751694739926871,0.0,0.0,0.014601019078779658,0.016662330912576625,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 2_May 1986\paper9.txt,Measure-Based Values of Nonatomic Games,0.02591060271493403,0.012106072697661327,0.04301109282259152,0.0,0.0,0.015362177446490712,0.02720026366304409
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 3_August 1986\paper1.txt,"On the Convergence in Distribution of Measurable Multifunctions (Random Sets) Normal Integrands, Stochastic Processes and Stochastic Infima",0.018944251587261724,0.004531031964693139,0.011726356367299852,0.0,0.1046178494402564,0.05034071960606841,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 3_August 1986\paper10.txt,The Uniqueness of Stationary Distributions for the GI/G/S Queue,0.0,0.014156152152132498,8.635633301770662e-06,0.0,0.1478069560647205,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 3_August 1986\paper11.txt,Pointwise and Uniformly Good Stationary Strategies for Dynamic Programming Models,0.0014633232834872613,0.08662155554787422,0.04465778637782753,0.0022755491749774535,0.02993847176522991,0.008034264367053255,0.00023283404878850727
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 3_August 1986\paper2.txt,On the Convergence in Probability of Random Sets (Measurable Multifunctions),0.0,0.0,0.01229423434396592,0.0,0.036897875859197515,0.08286356356272387,0.007691397183037012
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 3_August 1986\paper3.txt,Rolling Planning Horizons: Error Bounds for the Dynamic Lot Size Model,0.0,0.046340448451417646,0.013308024054271264,0.03849390121576406,0.03482149196789414,0.0,0.011831179908859575
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 3_August 1986\paper4.txt,Generalized S-Shapedness of Reliability Functions,0.038576374667187156,0.0,0.014936883418415873,0.010058751418370315,0.0,0.0,0.021351224643686634
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 3_August 1986\paper5.txt,Upper Bounds for Single Server Queues with Doubly Stochastic Poisson Arrivals,0.0,0.00435074669901839,0.0,0.0,0.2177884708993097,0.0,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 3_August 1986\paper6.txt,An Upper Bound Theorem for Polytope Pairs,0.012591126286744043,0.0,0.0,0.014244420490122521,0.0,0.009567842272563956,0.10800555883958408
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 3_August 1986\paper7.txt,The Queue M|G|1 with Markov Modulated Arrivals and Services,0.0,0.010439600946432533,0.0,0.0015958682131871984,0.1831016399608318,0.04246346124850094,0.0
E:\GITHUB\topic analysis with NMF\Data_Abstract\Mathematics of Operations Research\Volume 11Issue 3_August 1986\paper8.txt,Network Reliability and Inner-Four-Cycle-Free Graphs,0.0,0.0,0.0076658053198577596,0.0662387802757343,0.011480641132099418,0.0,0.062283109144415594
