period,topic,prevalence,n_docs
1998,topic_4,0.19425357089987724,27
1999,topic_0,0.19119096306881384,38
1999,topic_1,0.1787227885638508,38
1999,topic_2,0.21618836171003947,38
1999,topic_3,0.1925508547717587,38
1999,topic_4,0.2213470318855373,38
2000,topic_0,0.16491116311454612,37
2000,topic_1,0.16199582372514107,37
2000,topic_2,0.22262823766102768,37
2000,topic_3,0.21999932350112691,37
2000,topic_4,0.23046545199815824,37
2001,topic_0,0.10220231440020057,29
2001,topic_1,0.3405936791996974,29
2001,topic_2,0.15965354032975088,29
2001,topic_3,0.2001100912355325,29
2001,topic_4,0.1974403748348186,29
2002,topic_0,0.17781895764510539,37
2002,topic_1,0.13104261941624076,37
2002,topic_2,0.2505314998289032,37
2002,topic_3,0.12195001316916332,37
2002,topic_4,0.31865690994058743,37
2003,topic_0,0.14210099960561454,21
2003,topic_1,0.2387633661385517,21
2003,topic_2,0.19547771703699485,21
2003,topic_3,0.15609976438875792,21
2003,topic_4,0.267558152830081,21
2004,topic_0,0.15346972749669793,34
2004,topic_1,0.09099847845909406,34
2004,topic_2,0.23470028933476958,34
2004,topic_3,0.2301777265012158,34
2004,topic_4,0.2906537782082225,34
2005,topic_0,0.11181188324873553,29
2005,topic_1,0.21600462205283472,29
2005,topic_2,0.2776355953223862,29
2005,topic_3,0.1307375556195868,29
2005,topic_4,0.26381034375645673,29
2006,topic_0,0.08809863843199199,35
2006,topic_1,0.2069772744515152,35
2006,topic_2,0.30259585291006286,35
2006,topic_3,0.1784091166816661,35
2006,topic_4,0.22391911752476396,35
2007,topic_0,0.1339302972869905,35
2007,topic_1,0.19822764510599922,35
2007,topic_2,0.26773332962812973,35
2007,topic_3,0.19508268788209066,35
2007,topic_4,0.20502604009678996,35
2008,topic_0,0.17249065637174268,35
2008,topic_1,0.2088052081194005,35
2008,topic_2,0.22484010923155523,35
2008,topic_3,0.1766933717565522,35
2008,topic_4,0.2171706545207494,35
2009,topic_0,0.15914285187970617,32
2009,topic_1,0.15275100340593523,32
2009,topic_2,0.2403540243473368,32
2009,topic_3,0.18010496570170817,32
2009,topic_4,0.26764715466531364,32
2010,topic_0,0.2224805033639292,31
2010,topic_1,0.16699900502571907,31
2010,topic_2,0.24045762226355807,31
2010,topic_3,0.1779557425810823,31
2010,topic_4,0.1921071267657113,31
2011,topic_0,0.2301064601302377,36
2011,topic_1,0.1142552273065087,36
2011,topic_2,0.24302230653697737,36
2011,topic_3,0.23401772170401275,36
2011,topic_4,0.17859828432226352,36
2012,topic_0,0.17544855449545482,32
2012,topic_1,0.16539777627956476,32
2012,topic_2,0.2967652003965171,32
2012,topic_3,0.17383243786750077,32
2012,topic_4,0.18855603096096243,32
2013,topic_0,0.15076536077835376,34
2013,topic_1,0.13027405841501394,34
2013,topic_2,0.273351531411894,34
2013,topic_3,0.2935214673806157,34
2013,topic_4,0.15208758201412262,34
2014,topic_0,0.21068117412159876,37
2014,topic_1,0.09502478692594014,37
2014,topic_2,0.22290453923761044,37
2014,topic_3,0.14545280783917403,37
2014,topic_4,0.32593669187567664,37
2015,topic_0,0.21249951866492958,35
2015,topic_1,0.11990015425284574,35
2015,topic_2,0.25053133815832124,35
2015,topic_3,0.21732955978643087,35
2015,topic_4,0.19973942913747247,35
2016,topic_0,0.1481676820099254,45
2016,topic_1,0.14182325210344715,45
2016,topic_2,0.2369213948319902,45
2016,topic_3,0.1909102577760402,45
2016,topic_4,0.282177413278597,45
2017,topic_0,0.20385928703371464,41
2017,topic_1,0.11203284535145551,41
2017,topic_2,0.22424221958420074,41
2017,topic_3,0.18760665236869256,41
2017,topic_4,0.27225899566193645,41
2018,topic_0,0.1861715293285647,43
2018,topic_1,0.10477858044960017,43
2018,topic_2,0.17910806567817797,43
2018,topic_3,0.1883999507713985,43
2018,topic_4,0.3415418737722587,43
2019,topic_0,0.20130172594725784,8
2019,topic_1,0.15927543363546298,8
2019,topic_2,0.2458082757848709,8
2019,topic_3,0.16228871183602064,8
2019,topic_4,0.23132585279638765,8
