period,topic,prevalence,n_docs
2016,topic_4,0.19989370902771872,114
2016,topic_5,0.2071186732541809,114
2017,topic_0,0.13320186799386804,105
2017,topic_1,0.15283285615909425,105
2017,topic_2,0.13887613481212688,105
2017,topic_3,0.18691013220603817,105
2017,topic_4,0.21201586977637554,105
2017,topic_5,0.17616313905249706,105
2018,topic_0,0.15964995876552168,131
2018,topic_1,0.1392015363780716,131
2018,topic_2,0.13719758114587705,131
2018,topic_3,0.18860460830244044,131
2018,topic_4,0.18598577098101496,131
2018,topic_5,0.18936054442707437,131
